time,strain,temperature,stress,type,title,youngs,poissons
13819824.0,0.103824,,,,,,
13823676.0,0.103844,,,,,,
13825620.0,0.103872,,,,,,
13828788.0,0.103894,,,,,,
13832388.0,0.103917,,,,,,
13834548.0,0.103931,,,,,,
13837212.0,0.103948,,,,,,
13840128.0,0.103962,,,,,,
13843440.0,0.104007,,,,,,
13849740.0,0.104032,,,,,,
13853412.0,0.104056,,,,,,
13857012.0,0.104108,,,,,,
13859856.0,0.10413,,,,,,
13863276.0,0.104159,,,,,,
13865076.0,0.104181,,,,,,
13869756.0,0.104213,,,,,,
13872528.0,0.104229,,,,,,
13876488.0,0.104268,,,,,,
13882536.0,0.10432,,,,,,
13887288.0,0.104342,,,,,,
13889916.0,0.104373,,,,,,
13894128.0,0.1044,,,,,,
13896252.0,0.104416,,,,,,
13900392.0,0.104457,,,,,,
13903560.0,0.104487,,,,,,
13908060.0,0.104523,,,,,,
13911300.0,0.104541,,,,,,
13913352.0,0.104558,,,,,,
13915872.0,0.10457,,,,,,
13917924.0,0.1046,,,,,,
13921164.0,0.104617,,,,,,
13926456.0,0.104662,,,,,,
13929768.0,0.104674,,,,,,
13934196.0,0.10472,,,,,,
13937328.0,0.104732,,,,,,
13940460.0,0.104766,,,,,,
13945320.0,0.104805,,,,,,
13948020.0,0.104824,,,,,,
13949928.0,0.104836,,,,,,
13953888.0,0.104871,,,,,,
13957992.0,0.1049,,,,,,
13960512.0,0.104919,,,,,,
13964364.0,0.104945,,,,,,
13966524.0,0.104955,,,,,,
13969224.0,0.104994,,,,,,
13971132.0,0.104993,,,,,,
13976316.0,0.105046,,,,,,
13979196.0,0.105062,,,,,,
13981932.0,0.105078,,,,,,
13987116.0,0.105108,,,,,,
13990284.0,0.10514,,,,,,
13994316.0,0.105177,,,,,,
13998348.0,0.105214,,,,,,
14000580.0,0.105219,,,,,,
14005080.0,0.105263,,,,,,
14009940.0,0.105289,,,,,,
14011848.0,0.105308,,,,,,
14015448.0,0.105345,,,,,,
14018220.0,0.105348,,,,,,
14022720.0,0.10541,,,,,,
14025204.0,0.105424,,,,,,
14028984.0,0.10544,,,,,,
14030892.0,0.105476,,,,,,
14033016.0,0.105467,,,,,,
14035824.0,0.105505,,,,,,
14038704.0,0.105518,,,,,,
14043168.0,0.105557,,,,,,
14047236.0,0.1056,,,,,,
14050116.0,0.105606,,,,,,
14052024.0,0.10562,,,,,,
14056848.0,0.105671,,,,,,
14061636.0,0.10572,,,,,,
14065632.0,0.10573,,,,,,
14072292.0,0.105795,,,,,,
14074200.0,0.105811,,,,,,
14080860.0,0.10586,,,,,,
14084712.0,0.105875,,,,,,
14087340.0,0.105907,,,,,,
14090256.0,0.105923,,,,,,
14092164.0,0.10594,,,,,,
14094324.0,0.105944,,,,,,
14097672.0,0.105988,,,,,,
14100588.0,0.105994,,,,,,
14105808.0,0.106041,,,,,,
14108616.0,0.106074,,,,,,
14112000.0,0.106099,,,,,,
14115348.0,0.106128,,,,,,
14117508.0,0.106142,,,,,,
14121108.0,0.10616,,,,,,
14123520.0,0.106182,,,,,,
14127480.0,0.106228,,,,,,
14129640.0,0.106236,,,,,,
14131440.0,0.106249,,,,,,
14137092.0,0.106283,,,,,,
14139972.0,0.106318,,,,,,
14142420.0,0.106338,,,,,,
14146776.0,0.106362,,,,,,
14148972.0,0.106387,,,,,,
14153076.0,0.106418,,,,,,
14157396.0,0.106456,,,,,,
14160204.0,0.106472,,,,,,
14162508.0,0.10649,,,,,,
14165244.0,0.106522,,,,,,
14168016.0,0.106525,,,,,,
14172336.0,0.106569,,,,,,
14175756.0,0.106601,,,,,,
14178600.0,0.106624,,,,,,
14180940.0,0.106648,,,,,,
14184828.0,0.106669,,,,,,
14187060.0,0.1067,,,,,,
14189832.0,0.106714,,,,,,
14193360.0,0.106751,,,,,,
14196204.0,0.106757,,,,,,
14198364.0,0.106796,,,,,,
14200812.0,0.106802,,,,,,
14204124.0,0.106811,,,,,,
14207544.0,0.106854,,,,,,
14210352.0,0.106878,,,,,,
14215968.0,0.106906,,,,,,
14219568.0,0.106941,,,,,,
14221584.0,0.106965,,,,,,
14225364.0,0.107001,,,,,,
14228136.0,0.106997,,,,,,
14231340.0,0.107035,,,,,,
14237640.0,0.107063,,,,,,
14239728.0,0.107109,,,,,,
14244408.0,0.107141,,,,,,
14247288.0,0.107159,,,,,,
14249808.0,0.107186,,,,,,
14252544.0,0.107195,,,,,,
14254344.0,0.107229,,,,,,
14257404.0,0.107234,,,,,,
14261580.0,0.107269,,,,,,
14264964.0,0.107298,,,,,,
14270832.0,0.107339,,,,,,
14273244.0,0.107357,,,,,,
14277096.0,0.107382,,,,,,
14280984.0,0.107418,,,,,,
14284044.0,0.107463,,,,,,
14286708.0,0.107472,,,,,,
14288940.0,0.107472,,,,,,
14292396.0,0.107512,,,,,,
14294448.0,0.107528,,,,,,
14297040.0,0.107533,,,,,,
14301252.0,0.107584,,,,,,
14306688.0,0.107629,,,,,,
14310540.0,0.107667,,,,,,
14313312.0,0.10769,,,,,,
14315364.0,0.107706,,,,,,
14317812.0,0.107724,,,,,,
14321124.0,0.107741,,,,,,
14323824.0,0.107777,,,,,,
14325984.0,0.107802,,,,,,
14328612.0,0.1078,,,,,,
14331888.0,0.107836,,,,,,
14337864.0,0.107875,,,,,,
14339808.0,0.107899,,,,,,
14342148.0,0.10792,,,,,,
14344308.0,0.107935,,,,,,
14348880.0,0.107965,,,,,,
14354208.0,0.108013,,,,,,
14358060.0,0.108037,,,,,,
14360472.0,0.108061,,,,,,
14362272.0,0.108071,,,,,,
14364900.0,0.10809,,,,,,
14366880.0,0.108126,,,,,,
14369832.0,0.108145,,,,,,
14375340.0,0.108195,,,,,,
14378076.0,0.108212,,,,,,
14379912.0,0.108203,,,,,,
14387004.0,0.108271,,,,,,
14389164.0,0.108297,,,,,,
14391468.0,0.10832,,,,,,
14394924.0,0.108339,,,,,,
14396724.0,0.108365,,,,,,
14398668.0,0.108376,,,,,,
14400936.0,0.108397,,,,,,
14403708.0,0.108411,,,,,,
14407560.0,0.108444,,,,,,
14412132.0,0.108473,,,,,,
14415228.0,0.108512,,,,,,
14421888.0,0.10855,,,,,,
14424804.0,0.108579,,,,,,
14428620.0,0.108605,,,,,,
14431464.0,0.108644,,,,,,
14433372.0,0.108644,,,,,,
14435316.0,0.108657,,,,,,
14437224.0,0.108658,,,,,,
14442624.0,0.108728,,,,,,
14448168.0,0.108755,,,,,,
14452956.0,0.108808,,,,,,
14457600.0,0.108844,,,,,,
14459400.0,0.10883,,,,,,
14462028.0,0.108875,,,,,,
14464008.0,0.108891,,,,,,
14465880.0,0.108916,,,,,,
14469588.0,0.108941,,,,,,
14473368.0,0.108971,,,,,,
14478012.0,0.109009,,,,,,
14482332.0,0.10904,,,,,,
14486112.0,0.109069,,,,,,
14492232.0,0.109116,,,,,,
14494716.0,0.109151,,,,,,
14497596.0,0.10916,,,,,,
14500656.0,0.109189,,,,,,
14503068.0,0.109206,,,,,,
14505948.0,0.109224,,,,,,
14508576.0,0.109258,,,,,,
14511744.0,0.109278,,,,,,
14514768.0,0.109299,,,,,,
14516928.0,0.10932,,,,,,
14519448.0,0.109332,,,,,,
14523156.0,0.109365,,,,,,
14527872.0,0.1094,,,,,,
14533848.0,0.109451,,,,,,
14537124.0,0.109479,,,,,,
14540940.0,0.109516,,,,,,
14545980.0,0.109533,,,,,,
14549004.0,0.109578,,,,,,
14553972.0,0.109603,,,,,,
14559336.0,0.109655,,,,,,
14561748.0,0.109683,,,,,,
14566896.0,0.109717,,,,,,
14571396.0,0.109753,,,,,,
14573556.0,0.109776,,,,,,
14577696.0,0.109804,,,,,,
14582628.0,0.109841,,,,,,
14585832.0,0.109869,,,,,,
14590188.0,0.109901,,,,,,
14594544.0,0.109929,,,,,,
14599044.0,0.109973,,,,,,
14603040.0,0.110011,,,,,,
14605884.0,0.110025,,,,,,
14611824.0,0.11008,,,,,,
14616936.0,0.110107,,,,,,
14621184.0,0.110153,,,,,,
14624424.0,0.110177,,,,,,
14627484.0,0.110192,,,,,,
14631048.0,0.110234,,,,,,
14635656.0,0.110273,,,,,,
14638176.0,0.110287,,,,,,
14640660.0,0.110305,,,,,,
14642532.0,0.110322,,,,,,
14647680.0,0.110352,,,,,,
14650848.0,0.110389,,,,,,
14653404.0,0.110409,,,,,,
14656752.0,0.110453,,,,,,
14660280.0,0.110461,,,,,,
14662260.0,0.110473,,,,,,
14666544.0,0.110527,,,,,,
14669784.0,0.11054,,,,,,
14672664.0,0.110565,,,,,,
14675328.0,0.110593,,,,,,
14679756.0,0.110628,,,,,,
14682708.0,0.110658,,,,,,
14686560.0,0.11069,,,,,,
14689080.0,0.110704,,,,,,
14692140.0,0.11073,,,,,,
14696928.0,0.110773,,,,,,
14699772.0,0.110799,,,,,,
14701608.0,0.110805,,,,,,
14705280.0,0.110836,,,,,,
14707728.0,0.110851,,,,,,
14712120.0,0.110902,,,,,,
14714460.0,0.1109,,,,,,
14717772.0,0.110936,,,,,,
14720724.0,0.11097,,,,,,
14723424.0,0.110996,,,,,,
14733036.0,0.111067,,,,,,
14734836.0,0.111082,,,,,,
14737608.0,0.111107,,,,,,
14741136.0,0.111138,,,,,,
14744808.0,0.111127,,,,,,
14747976.0,0.111194,,,,,,
14751720.0,0.111209,,,,,,
14758452.0,0.111274,,,,,,
14760720.0,0.111295,,,,,,
14764752.0,0.111331,,,,,,
14769720.0,0.111363,,,,,,
14773500.0,0.111377,,,,,,
14779152.0,0.11145,,,,,,
14785704.0,0.1115,,,,,,
14789304.0,0.111509,,,,,,
14791248.0,0.111543,,,,,,
14793624.0,0.111558,,,,,,
14796828.0,0.111591,,,,,,
14800680.0,0.111603,,,,,,
14802588.0,0.111635,,,,,,
14805468.0,0.111647,,,,,,
14808348.0,0.111654,,,,,,
14810508.0,0.111663,,,,,,
14813352.0,0.111729,,,,,,
14815260.0,0.111724,,,,,,
14818140.0,0.111754,,,,,,
14822712.0,0.111786,,,,,,
14830200.0,0.111861,,,,,,
14832432.0,0.111872,,,,,,
14834844.0,0.111913,,,,,,
14838552.0,0.111928,,,,,,
14841324.0,0.111954,,,,,,
14844672.0,0.111974,,,,,,
14847084.0,0.112002,,,,,,
14849244.0,0.112022,,,,,,
14851656.0,0.112032,,,,,,
14858028.0,0.112083,,,,,,
14861880.0,0.112137,,,,,,
14864976.0,0.11214,,,,,,
14869296.0,0.112165,,,,,,
14872608.0,0.112219,,,,,,
14876100.0,0.112226,,,,,,
14879232.0,0.112236,,,,,,
14881572.0,0.112285,,,,,,
14885964.0,0.112296,,,,,,
14888772.0,0.112317,,,,,,
14893956.0,0.112376,,,,,,
14898204.0,0.112423,,,,,,
14900832.0,0.112421,,,,,,
14904288.0,0.112475,,,,,,
14906088.0,0.112484,,,,,,
14910444.0,0.112525,,,,,,
14912496.0,0.112531,,,,,,
14914836.0,0.112549,,,,,,
14917176.0,0.11257,,,,,,
14919516.0,0.112597,,,,,,
14923080.0,0.112626,,,,,,
14926968.0,0.112662,,,,,,
14930208.0,0.112697,,,,,,
14932080.0,0.112715,,,,,,
14934672.0,0.112723,,,,,,
14937192.0,0.11277,,,,,,
14942124.0,0.112794,,,,,,
14947380.0,0.112824,,,,,,
14949756.0,0.112859,,,,,,
14951916.0,0.112858,,,,,,
14955084.0,0.112916,,,,,,
14962536.0,0.112948,,,,,,
14964516.0,0.112972,,,,,,
14967684.0,0.113002,,,,,,
14969736.0,0.113021,,,,,,
14974200.0,0.113056,,,,,,
14977980.0,0.113078,,,,,,
14981400.0,0.113108,,,,,,
14984028.0,0.113138,,,,,,
14986800.0,0.113175,,,,,,
14991732.0,0.113204,,,,,,
14993928.0,0.113208,,,,,,
14998500.0,0.113264,,,,,,
15003972.0,0.113298,,,,,,
15009876.0,0.11335,,,,,,
15012684.0,0.113384,,,,,,
15016896.0,0.113423,,,,,,
15020028.0,0.113433,,,,,,
15022044.0,0.113444,,,,,,
15024348.0,0.113485,,,,,,
15030756.0,0.113535,,,,,,
15033996.0,0.113567,,,,,,
15035868.0,0.113571,,,,,,
15038568.0,0.113595,,,,,,
15041700.0,0.113639,,,,,,
15045768.0,0.11365,,,,,,
15047820.0,0.113675,,,,,,
15051348.0,0.113703,,,,,,
15054264.0,0.113708,,,,,,
15059124.0,0.113766,,,,,,
15063804.0,0.113809,,,,,,
15067476.0,0.11383,,,,,,
15069564.0,0.113855,,,,,,
15072372.0,0.113872,,,,,,
15075216.0,0.113902,,,,,,
15077808.0,0.113927,,,,,,
15079644.0,0.113945,,,,,,
15082488.0,0.113965,,,,,,
15086268.0,0.114001,,,,,,
15093756.0,0.114066,,,,,,
15097860.0,0.114084,,,,,,
15100812.0,0.114114,,,,,,
15103872.0,0.11414,,,,,,
15108588.0,0.114189,,,,,,
15113412.0,0.114218,,,,,,
15115320.0,0.114244,,,,,,
15120972.0,0.114283,,,,,,
15123852.0,0.114316,,,,,,
15125796.0,0.114308,,,,,,
15129612.0,0.114349,,,,,,
15131556.0,0.114366,,,,,,
15135408.0,0.114418,,,,,,
15138828.0,0.114432,,,,,,
15141708.0,0.114471,,,,,,
15145308.0,0.114487,,,,,,
15147216.0,0.114483,,,,,,
15149376.0,0.114524,,,,,,
15152256.0,0.114549,,,,,,
15156108.0,0.114578,,,,,,
15159600.0,0.114558,,,,,,
15162588.0,0.114637,,,,,,
15164532.0,0.114635,,,,,,
15166692.0,0.114649,,,,,,
15171480.0,0.11469,,,,,,
15176232.0,0.114756,,,,,,
15178752.0,0.11477,,,,,,
15181704.0,0.114779,,,,,,
15186492.0,0.114826,,,,,,
15189372.0,0.114839,,,,,,
15193656.0,0.114893,,,,,,
15197544.0,0.114912,,,,,,
15199956.0,0.114949,,,,,,
15203736.0,0.114966,,,,,,
15205680.0,0.114964,,,,,,
15209460.0,0.115022,,,,,,
15211980.0,0.115045,,,,,,
15214860.0,0.115074,,,,,,
15216768.0,0.115091,,,,,,
15219648.0,0.115085,,,,,,
15223032.0,0.11514,,,,,,
15224940.0,0.115161,,,,,,
15231132.0,0.115196,,,,,,
15234012.0,0.115225,,,,,,
15238296.0,0.115272,,,,,,
15242544.0,0.115306,,,,,,
15246432.0,0.115325,,,,,,
15248808.0,0.115334,,,,,,
15252048.0,0.11538,,,,,,
15253884.0,0.115411,,,,,,
15259176.0,0.115449,,,,,,
15265188.0,0.1155,,,,,,
15269436.0,0.115522,,,,,,
15271992.0,0.115537,,,,,,
15274260.0,0.115564,,,,,,
15278328.0,0.1156,,,,,,
15281100.0,0.115628,,,,,,
15285852.0,0.115668,,,,,,
15291432.0,0.115726,,,,,,
15293916.0,0.115758,,,,,,
15297372.0,0.115768,,,,,,
15300216.0,0.115806,,,,,,
15302124.0,0.115818,,,,,,
15306408.0,0.115849,,,,,,
15309648.0,0.115843,,,,,,
15316164.0,0.115928,,,,,,
15320808.0,0.115976,,,,,,
15325848.0,0.116012,,,,,,
15329520.0,0.116053,,,,,,
15331428.0,0.11606,,,,,,
15335352.0,0.116102,,,,,,
15338160.0,0.116141,,,,,,
15341724.0,0.116149,,,,,,
15345000.0,0.116173,,,,,,
15348780.0,0.116217,,,,,,
15352632.0,0.116262,,,,,,
15354576.0,0.11626,,,,,,
15358392.0,0.116296,,,,,,
15363108.0,0.116341,,,,,,
15365484.0,0.116346,,,,,,
15371748.0,0.116419,,,,,,
15374160.0,0.116436,,,,,,
15377976.0,0.116463,,,,,,
15380136.0,0.116477,,,,,,
15382296.0,0.116499,,,,,,
15387768.0,0.116554,,,,,,
15391620.0,0.116596,,,,,,
15394572.0,0.116607,,,,,,
15397344.0,0.116629,,,,,,
15399252.0,0.11665,,,,,,
15401160.0,0.116652,,,,,,
15404364.0,0.11669,,,,,,
15410052.0,0.116759,,,,,,
15413076.0,0.11677,,,,,,
15419052.0,0.116803,,,,,,
15422544.0,0.116863,,,,,,
15429384.0,0.116919,,,,,,
15433128.0,0.116939,,,,,,
15434928.0,0.116965,,,,,,
15438240.0,0.116976,,,,,,
15442056.0,0.117025,,,,,,
15444360.0,0.117028,,,,,,
15448572.0,0.117067,,,,,,
15451560.0,0.117095,,,,,,
15454404.0,0.117122,,,,,,
15457644.0,0.117149,,,,,,
15460812.0,0.117168,,,,,,
15463872.0,0.11721,,,,,,
15466392.0,0.117243,,,,,,
15468552.0,0.117247,,,,,,
15471252.0,0.117278,,,,,,
15474852.0,0.117316,,,,,,
15477048.0,0.117311,,,,,,
15479784.0,0.117358,,,,,,
15481944.0,0.117367,,,,,,
15485004.0,0.117394,,,,,,
15488208.0,0.117409,,,,,,
15491160.0,0.117444,,,,,,
15497136.0,0.117498,,,,,,
15499260.0,0.117529,,,,,,
15501708.0,0.117547,,,,,,
15504120.0,0.11757,,,,,,
15506928.0,0.117574,,,,,,
15510060.0,0.117597,,,,,,
15512940.0,0.117656,,,,,,
15516864.0,0.117676,,,,,,
15519564.0,0.117687,,,,,,
15521472.0,0.11771,,,,,,
15524352.0,0.117719,,,,,,
15526692.0,0.11776,,,,,,
15528564.0,0.117774,,,,,,
15532452.0,0.117815,,,,,,
15534648.0,0.117819,,,,,,
15537348.0,0.117844,,,,,,
15540264.0,0.117889,,,,,,
15543756.0,0.117907,,,,,,
15546096.0,0.117924,,,,,,
15548256.0,0.117956,,,,,,
15554268.0,0.117997,,,,,,
15556536.0,0.118025,,,,,,
15564600.0,0.118107,,,,,,
15567048.0,0.118101,,,,,,
15569532.0,0.118136,,,,,,
15572412.0,0.11816,,,,,,
15575940.0,0.11818,,,,,,
15580584.0,0.118227,,,,,,
15583356.0,0.118254,,,,,,
15585624.0,0.118273,,,,,,
15590052.0,0.118329,,,,,,
15593904.0,0.118367,,,,,,
15601068.0,0.118418,,,,,,
15602976.0,0.11844,,,,,,
15606576.0,0.118477,,,,,,
15608628.0,0.118476,,,,,,
15613416.0,0.118519,,,,,,
15618420.0,0.118576,,,,,,
15621480.0,0.118613,,,,,,
15629112.0,0.118676,,,,,,
15632424.0,0.118702,,,,,,
15635484.0,0.118738,,,,,,
15640416.0,0.118767,,,,,,
15643692.0,0.118793,,,,,,
15650064.0,0.118837,,,,,,
15652404.0,0.118867,,,,,,
15654816.0,0.118889,,,,,,
15658668.0,0.11892,,,,,,
15661980.0,0.11895,,,,,,
15665940.0,0.118989,,,,,,
15670008.0,0.119022,,,,,,
15672852.0,0.119041,,,,,,
15675912.0,0.119069,,,,,,
15678468.0,0.119108,,,,,,
15681600.0,0.119134,,,,,,
15684480.0,0.119153,,,,,,
15686424.0,0.119185,,,,,,
15689772.0,0.119194,,,,,,
15692760.0,0.11922,,,,,,
15694884.0,0.119252,,,,,,
15698844.0,0.119275,,,,,,
15702732.0,0.119321,,,,,,
15704856.0,0.119338,,,,,,
15710544.0,0.119394,,,,,,
15714036.0,0.119412,,,,,,
15718716.0,0.119458,,,,,,
15721308.0,0.119467,,,,,,
15723576.0,0.119502,,,,,,
15726060.0,0.119532,,,,,,
15727860.0,0.11955,,,,,,
15731748.0,0.119575,,,,,,
15735348.0,0.119609,,,,,,
15737580.0,0.119623,,,,,,
15739992.0,0.119659,,,,,,
15744564.0,0.119706,,,,,,
15747192.0,0.119712,,,,,,
15750972.0,0.119748,,,,,,
15753672.0,0.119757,,,,,,
15755976.0,0.11978,,,,,,
15759432.0,0.119828,,,,,,
15763032.0,0.119858,,,,,,
15765408.0,0.119879,,,,,,
15771816.0,0.119944,,,,,,
15774768.0,0.119961,,,,,,
15778296.0,0.119983,,,,,,
15780240.0,0.119994,,,,,,
15783516.0,0.120046,,,,,,
15787152.0,0.120063,,,,,,
15789420.0,0.120093,,,,,,
15793200.0,0.120132,,,,,,
15797520.0,0.120156,,,,,,
15802704.0,0.120223,,,,,,
15804900.0,0.120226,,,,,,
15807312.0,0.120255,,,,,,
15809940.0,0.120269,,,,,,
15812604.0,0.120308,,,,,,
15816204.0,0.120354,,,,,,
15818796.0,0.12037,,,,,,
15820956.0,0.120371,,,,,,
15823368.0,0.120384,,,,,,
15825888.0,0.120422,,,,,,
15829488.0,0.120449,,,,,,
15832224.0,0.12048,,,,,,
15834528.0,0.120507,,,,,,
15838920.0,0.120532,,,,,,
15841836.0,0.120563,,,,,,
15845508.0,0.120596,,,,,,
15847380.0,0.120621,,,,,,
15849540.0,0.120623,,,,,,
15851628.0,0.120656,,,,,,
15853752.0,0.120657,,,,,,
15856488.0,0.120703,,,,,,
15859080.0,0.120733,,,,,,
15862500.0,0.120751,,,,,,
15865380.0,0.120791,,,,,,
15867864.0,0.120815,,,,,,
15869736.0,0.120838,,,,,,
15871644.0,0.120857,,,,,,
15873912.0,0.120869,,,,,,
15878664.0,0.120918,,,,,,
15883704.0,0.120965,,,,,,
15888708.0,0.121001,,,,,,
15891588.0,0.121041,,,,,,
15895008.0,0.121066,,,,,,
15897708.0,0.121086,,,,,,
15900516.0,0.12112,,,,,,
15904512.0,0.12115,,,,,,
15906780.0,0.121166,,,,,,
15908580.0,0.121185,,,,,,
15911352.0,0.1212,,,,,,
15913260.0,0.121231,,,,,,
15918120.0,0.12128,,,,,,
15920424.0,0.1213,,,,,,
15923124.0,0.121315,,,,,,
15926292.0,0.121333,,,,,,
15928236.0,0.121366,,,,,,
15931224.0,0.121376,,,,,,
15935112.0,0.121418,,,,,,
15937848.0,0.121445,,,,,,
15940224.0,0.121476,,,,,,
15944436.0,0.121522,,,,,,
15946776.0,0.121537,,,,,,
15949836.0,0.121569,,,,,,
15955020.0,0.121608,,,,,,
15959448.0,0.121649,,,,,,
15961572.0,0.12167,,,,,,
15963948.0,0.121684,,,,,,
15967332.0,0.1217,,,,,,
15970680.0,0.12174,,,,,,
15974100.0,0.121788,,,,,,
15977952.0,0.121827,,,,,,
15980472.0,0.121846,,,,,,
15983532.0,0.12187,,,,,,
15987204.0,0.121896,,,,,,
15990984.0,0.121935,,,,,,
15995016.0,0.121979,,,,,,
16000776.0,0.122032,,,,,,
16004556.0,0.122069,,,,,,
16007328.0,0.122084,,,,,,
16010280.0,0.122114,,,,,,
16015068.0,0.122166,,,,,,
16017012.0,0.122188,,,,,,
16021800.0,0.122228,,,,,,
16024680.0,0.122258,,,,,,
16026588.0,0.122283,,,,,,
16028532.0,0.122291,,,,,,
16032384.0,0.122335,,,,,,
16034292.0,0.122346,,,,,,
16037172.0,0.122365,,,,,,
16038972.0,0.12239,,,,,,
16041852.0,0.122405,,,,,,
16045236.0,0.122445,,,,,,
16047144.0,0.12246,,,,,,
16050024.0,0.122495,,,,,,
16052868.0,0.122514,,,,,,
16054668.0,0.122528,,,,,,
16057548.0,0.122564,,,,,,
16061868.0,0.122598,,,,,,
16063956.0,0.12262,,,,,,
16068060.0,0.122664,,,,,,
16072488.0,0.122707,,,,,,
16078248.0,0.122759,,,,,,
16080048.0,0.122775,,,,,,
16083432.0,0.122809,,,,,,
16087860.0,0.122843,,,,,,
16090560.0,0.122877,,,,,,
16097256.0,0.122929,,,,,,
16101144.0,0.122967,,,,,,
16108704.0,0.123037,,,,,,
16113204.0,0.123071,,,,,,
16116588.0,0.123105,,,,,,
16118676.0,0.123131,,,,,,
16120836.0,0.123148,,,,,,
16122996.0,0.123176,,,,,,
16126236.0,0.123204,,,,,,
16130556.0,0.123244,,,,,,
16133868.0,0.123275,,,,,,
16135812.0,0.123286,,,,,,
16138080.0,0.12331,,,,,,
16140960.0,0.123339,,,,,,
16145424.0,0.123379,,,,,,
16147332.0,0.123396,,,,,,
16150140.0,0.123426,,,,,,
16152912.0,0.123453,,,,,,
16154856.0,0.123475,,,,,,
16158924.0,0.123521,,,,,,
16162056.0,0.123549,,,,,,
16164252.0,0.12357,,,,,,
16166268.0,0.123597,,,,,,
16170084.0,0.123626,,,,,,
16172028.0,0.123636,,,,,,
16175088.0,0.123663,,,,,,
16180848.0,0.123724,,,,,,
16183476.0,0.123741,,,,,,
16187040.0,0.123779,,,,,,
16189200.0,0.123815,,,,,,
16191972.0,0.123822,,,,,,
16194168.0,0.123844,,,,,,
16198848.0,0.123896,,,,,,
16202844.0,0.123945,,,,,,
16206624.0,0.123967,,,,,,
16210944.0,0.124016,,,,,,
16212744.0,0.124027,,,,,,
16215012.0,0.124042,,,,,,
16219944.0,0.124095,,,,,,
16223904.0,0.124129,,,,,,
16228044.0,0.124158,,,,,,
16230888.0,0.124186,,,,,,
16233624.0,0.124222,,,,,,
16235640.0,0.124227,,,,,,
16239528.0,0.124281,,,,,,
16242480.0,0.124316,,,,,,
16246872.0,0.124346,,,,,,
16249500.0,0.124379,,,,,,
16253460.0,0.124412,,,,,,
16255512.0,0.124428,,,,,,
16259580.0,0.124473,,,,,,
16264080.0,0.124513,,,,,,
16267932.0,0.124556,,,,,,
16271784.0,0.124578,,,,,,
16279056.0,0.124663,,,,,,
16282656.0,0.12469,,,,,,
16284636.0,0.124723,,,,,,
16286688.0,0.124742,,,,,,
16290504.0,0.124775,,,,,,
16292520.0,0.124793,,,,,,
16295508.0,0.124827,,,,,,
16300008.0,0.124867,,,,,,
16301808.0,0.124884,,,,,,
16304580.0,0.124917,,,,,,
16309800.0,0.124955,,,,,,
16311708.0,0.12498,,,,,,
16314480.0,0.125006,,,,,,
16318584.0,0.12504,,,,,,
16323660.0,0.125085,,,,,,
16326576.0,0.125116,,,,,,
16330932.0,0.125162,,,,,,
16333776.0,0.125189,,,,,,
16337556.0,0.125227,,,,,,
16340364.0,0.125245,,,,,,
16347276.0,0.125311,,,,,,
16349400.0,0.125334,,,,,,
16351308.0,0.125352,,,,,,
16354188.0,0.125378,,,,,,
16357968.0,0.125409,,,,,,
16359876.0,0.125424,,,,,,
16364268.0,0.12546,,,,,,
16368552.0,0.125514,,,,,,
16372368.0,0.125551,,,,,,
16374780.0,0.125578,,,,,,
16378092.0,0.125613,,,,,,
16380864.0,0.125638,,,,,,
16383996.0,0.125665,,,,,,
16387596.0,0.125702,,,,,,
16390944.0,0.125731,,,,,,
16396848.0,0.125791,,,,,,
16402104.0,0.125835,,,,,,
16404048.0,0.125859,,,,,,
16407288.0,0.125887,,,,,,
16411896.0,0.125924,,,,,,
16414956.0,0.125966,,,,,,
16421040.0,0.126017,,,,,,
16423848.0,0.126049,,,,,,
16425792.0,0.126065,,,,,,
16427700.0,0.126088,,,,,,
16429608.0,0.126104,,,,,,
16431552.0,0.126124,,,,,,
16433424.0,0.126145,,,,,,
16436520.0,0.12617,,,,,,
16439400.0,0.126204,,,,,,
16442604.0,0.126239,,,,,,
16447464.0,0.12629,,,,,,
16450596.0,0.126293,,,,,,
16453188.0,0.126337,,,,,,
16455096.0,0.126356,,,,,,
16460208.0,0.126405,,,,,,
16463376.0,0.126425,,,,,,
16465788.0,0.126453,,,,,,
16468560.0,0.126482,,,,,,
16473060.0,0.126514,,,,,,
16479720.0,0.126581,,,,,,
16482672.0,0.126614,,,,,,
16486308.0,0.126639,,,,,,
16488432.0,0.126656,,,,,,
16491492.0,0.126698,,,,,,
16493832.0,0.126728,,,,,,
16499664.0,0.126779,,,,,,
16502112.0,0.126791,,,,,,
16504056.0,0.126824,,,,,,
16507512.0,0.126855,,,,,,
16510428.0,0.126883,,,,,,
16513128.0,0.126921,,,,,,
16517268.0,0.126957,,,,,,
16520724.0,0.126992,,,,,,
16523640.0,0.127019,,,,,,
16528536.0,0.127066,,,,,,
16531056.0,0.127095,,,,,,
16533972.0,0.127113,,,,,,
16536420.0,0.12715,,,,,,
16538508.0,0.127153,,,,,,
16542108.0,0.127193,,,,,,
16544052.0,0.127213,,,,,,
16548732.0,0.12726,,,,,,
16550892.0,0.127277,,,,,,
16553340.0,0.127305,,,,,,
16557084.0,0.127345,,,,,,
16559712.0,0.127372,,,,,,
16563096.0,0.127393,,,,,,
16565292.0,0.127407,,,,,,
16568784.0,0.127444,,,,,,
16570908.0,0.127457,,,,,,
