time,stress,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,4.66602,25,cyclic-time-stress,cyclic-time-stress,0.015,4.30E-04,195600,0.29
73.73699,-296.77376,,,,,,,,
73.837,-296.85171,,,,,,,,
73.937,-296.77376,,,,,,,,
74.037,-296.92965,,,,,,,,
74.13699,-297.55327,,,,,,,,
74.23699,-297.86508,,,,,,,,
74.337,-297.63123,,,,,,,,
74.437,-298.02097,,,,,,,,
74.537,-297.78712,,,,,,,,
74.63699,-298.25481,,,,,,,,
74.73699,-298.17688,,,,,,,,
74.837,-298.25481,,,,,,,,
74.937,-298.17688,,,,,,,,
75.037,-298.56666,,,,,,,,
75.13699,-298.87844,,,,,,,,
75.23699,-298.80051,,,,,,,,
75.337,-299.19026,,,,,,,,
75.437,-298.64459,,,,,,,,
75.537,-299.26822,,,,,,,,
75.63699,-299.26822,,,,,,,,
75.73699,-299.11229,,,,,,,,
75.837,-298.87844,,,,,,,,
75.937,-298.87844,,,,,,,,
76.037,-299.58002,,,,,,,,
76.13699,-299.34618,,,,,,,,
76.23699,-299.96976,,,,,,,,
76.337,-300.12567,,,,,,,,
76.437,-299.96976,,,,,,,,
76.537,-299.8918,,,,,,,,
76.63699,-300.12567,,,,,,,,
76.73699,-300.35954,,,,,,,,
76.837,-300.67134,,,,,,,,
76.937,-300.74928,,,,,,,,
77.037,-300.90521,,,,,,,,
77.13699,-300.98314,,,,,,,,
77.23699,-300.98314,,,,,,,,
77.337,-301.21699,,,,,,,,
77.437,-301.52882,,,,,,,,
77.537,-301.68473,,,,,,,,
77.63699,-301.52882,,,,,,,,
77.73699,-301.52882,,,,,,,,
77.837,-301.84062,,,,,,,,
77.937,-301.84062,,,,,,,,
78.037,-302.15244,,,,,,,,
78.13699,-301.99653,,,,,,,,
78.23699,-302.15244,,,,,,,,
78.337,-302.15244,,,,,,,,
78.437,-302.30831,,,,,,,,
78.537,-302.38629,,,,,,,,
78.63699,-302.62016,,,,,,,,
78.73699,-302.62016,,,,,,,,
78.837,-302.69809,,,,,,,,
78.937,-302.854,,,,,,,,
79.037,-302.93194,,,,,,,,
79.13699,-303.16578,,,,,,,,
79.23699,-302.77605,,,,,,,,
79.337,-303.39967,,,,,,,,
79.437,-303.47761,,,,,,,,
79.537,-303.63352,,,,,,,,
79.63699,-303.55556,,,,,,,,
79.73699,-303.55556,,,,,,,,
79.83699,-304.17919,,,,,,,,
79.937,-303.86737,,,,,,,,
80.037,-304.72484,,,,,,,,
80.13699,-304.25715,,,,,,,,
80.23699,-304.41304,,,,,,,,
80.33699,-304.64688,,,,,,,,
80.437,-304.56893,,,,,,,,
80.537,-305.03664,,,,,,,,
80.63699,-304.72484,,,,,,,,
80.73699,-304.95869,,,,,,,,
80.83699,-305.19255,,,,,,,,
80.937,-305.11462,,,,,,,,
81.037,-305.03664,,,,,,,,
81.13699,-305.34847,,,,,,,,
81.23699,-305.19255,,,,,,,,
81.33699,-305.4264,,,,,,,,
81.437,-305.34847,,,,,,,,
81.537,-305.73822,,,,,,,,
81.63699,-305.66025,,,,,,,,
81.73699,-305.66025,,,,,,,,
81.83699,-305.89411,,,,,,,,
81.937,-305.97209,,,,,,,,
82.037,-306.28387,,,,,,,,
82.13699,-305.81616,,,,,,,,
82.23699,-306.51772,,,,,,,,
82.33699,-306.36181,,,,,,,,
82.437,-306.67363,,,,,,,,
82.537,-306.75159,,,,,,,,
82.63699,-306.98543,,,,,,,,
82.73699,-307.06341,,,,,,,,
82.83699,-307.21928,,,,,,,,
82.937,-307.60906,,,,,,,,
83.037,-307.45315,,,,,,,,
83.13699,-307.37519,,,,,,,,
83.23699,-307.37519,,,,,,,,
83.33699,-307.60906,,,,,,,,
83.437,-307.92086,,,,,,,,
83.537,-307.99882,,,,,,,,
83.63699,-307.92086,,,,,,,,
83.73699,-308.15471,,,,,,,,
83.83699,-308.23266,,,,,,,,
83.937,-307.99882,,,,,,,,
84.037,-308.07675,,,,,,,,
84.13699,-308.54449,,,,,,,,
84.23699,-308.07675,,,,,,,,
84.33699,-308.54449,,,,,,,,
84.437,-308.54449,,,,,,,,
84.537,-308.70038,,,,,,,,
84.63699,-308.70038,,,,,,,,
84.73699,-308.46653,,,,,,,,
84.83699,-309.09014,,,,,,,,
84.937,-309.16809,,,,,,,,
85.037,-309.32401,,,,,,,,
85.13699,-309.55785,,,,,,,,
85.23699,-309.63581,,,,,,,,
85.33699,-309.4799,,,,,,,,
85.437,-309.71374,,,,,,,,
85.537,-309.63581,,,,,,,,
85.63699,-310.18146,,,,,,,,
85.73699,-310.18146,,,,,,,,
85.83699,-310.41533,,,,,,,,
85.937,-310.41533,,,,,,,,
86.037,-310.41533,,,,,,,,
86.13699,-310.25944,,,,,,,,
86.23699,-310.41533,,,,,,,,
86.33699,-310.57122,,,,,,,,
86.437,-310.49328,,,,,,,,
86.537,-310.80506,,,,,,,,
86.63699,-310.80506,,,,,,,,
86.73699,-310.88306,,,,,,,,
86.83699,-310.88306,,,,,,,,
86.937,-310.64919,,,,,,,,
87.037,-311.27278,,,,,,,,
87.13699,-310.961,,,,,,,,
87.23699,-311.27278,,,,,,,,
87.33699,-311.19484,,,,,,,,
87.437,-311.27278,,,,,,,,
87.537,-311.27278,,,,,,,,
87.63699,-311.42869,,,,,,,,
87.73699,-311.81847,,,,,,,,
87.83699,-311.81847,,,,,,,,
87.937,-311.8964,,,,,,,,
88.037,-311.8964,,,,,,,,
88.13699,-312.13025,,,,,,,,
88.23699,-312.28616,,,,,,,,
88.33699,-312.28616,,,,,,,,
88.437,-312.36412,,,,,,,,
88.537,-312.28616,,,,,,,,
88.63699,-312.59799,,,,,,,,
88.73699,-312.83183,,,,,,,,
88.83699,-313.06568,,,,,,,,
88.937,-312.98772,,,,,,,,
89.037,-313.14363,,,,,,,,
89.13699,-313.22159,,,,,,,,
89.23699,-313.22159,,,,,,,,
89.33699,-313.53339,,,,,,,,
89.437,-312.83183,,,,,,,,
89.537,-313.68931,,,,,,,,
89.63699,-313.3775,,,,,,,,
89.73699,-313.92315,,,,,,,,
89.83699,-313.76726,,,,,,,,
89.937,-314.07906,,,,,,,,
90.037,-313.92315,,,,,,,,
90.13699,-314.23498,,,,,,,,
90.23699,-314.23498,,,,,,,,
90.33699,-314.39087,,,,,,,,
90.437,-314.85856,,,,,,,,
90.537,-314.46882,,,,,,,,
90.63699,-314.31293,,,,,,,,
90.73699,-314.54678,,,,,,,,
90.83699,-314.62471,,,,,,,,
90.937,-314.93654,,,,,,,,
91.037,-315.32627,,,,,,,,
91.13699,-315.17041,,,,,,,,
91.23699,-315.32627,,,,,,,,
91.33699,-315.6381,,,,,,,,
91.437,-315.6381,,,,,,,,
91.537,-315.71603,,,,,,,,
91.63699,-315.71603,,,,,,,,
91.73699,-315.87194,,,,,,,,
91.83699,-316.10581,,,,,,,,
91.937,-315.9499,,,,,,,,
92.037,-316.02788,,,,,,,,
92.13699,-316.10581,,,,,,,,
92.23699,-315.79401,,,,,,,,
92.33699,-316.33966,,,,,,,,
92.437,-316.5735,,,,,,,,
92.537,-316.49557,,,,,,,,
92.63699,-316.41761,,,,,,,,
92.73699,-316.33966,,,,,,,,
92.83699,-316.49557,,,,,,,,
92.937,-316.33966,,,,,,,,
93.037,-316.88533,,,,,,,,
93.13699,-316.5735,,,,,,,,
93.23699,-316.88533,,,,,,,,
93.33699,-316.80737,,,,,,,,
93.437,-316.96329,,,,,,,,
93.537,-317.35304,,,,,,,,
93.63699,-317.27509,,,,,,,,
93.73699,-317.35304,,,,,,,,
93.83699,-317.58691,,,,,,,,
93.937,-317.43098,,,,,,,,
94.037,-317.82076,,,,,,,,
94.13699,-318.21049,,,,,,,,
94.23699,-317.89869,,,,,,,,
94.33699,-317.97665,,,,,,,,
94.437,-318.13256,,,,,,,,
94.537,-318.36641,,,,,,,,
94.63699,-318.52232,,,,,,,,
94.73699,-318.21049,,,,,,,,
94.83699,-318.60028,,,,,,,,
94.937,-318.36641,,,,,,,,
95.037,-318.91208,,,,,,,,
95.13699,-318.91208,,,,,,,,
95.23699,-318.67821,,,,,,,,
95.33699,-318.75617,,,,,,,,
95.437,-318.67821,,,,,,,,
95.537,-318.75617,,,,,,,,
95.63699,-318.83412,,,,,,,,
95.73699,-319.14592,,,,,,,,
95.83699,-318.67821,,,,,,,,
95.937,-319.06797,,,,,,,,
96.037,-319.30184,,,,,,,,
96.13699,-319.37979,,,,,,,,
96.23699,-319.76953,,,,,,,,
96.33699,-319.61364,,,,,,,,
96.437,-319.45775,,,,,,,,
96.537,-319.92544,,,,,,,,
96.63699,-320.15931,,,,,,,,
96.73699,-319.92544,,,,,,,,
96.83699,-320.23724,,,,,,,,
96.937,-319.92544,,,,,,,,
97.037,-320.627,,,,,,,,
97.13699,-320.31522,,,,,,,,
97.23699,-320.47109,,,,,,,,
97.33699,-320.86085,,,,,,,,
97.437,-320.93885,,,,,,,,
97.537,-320.627,,,,,,,,
97.63699,-320.627,,,,,,,,
97.73699,-320.86085,,,,,,,,
97.83699,-321.17269,,,,,,,,
97.937,-320.93885,,,,,,,,
98.037,-320.78291,,,,,,,,
98.13699,-321.32856,,,,,,,,
98.23699,-320.86085,,,,,,,,
98.33699,-321.56243,,,,,,,,
98.437,-320.93885,,,,,,,,
98.537,-321.56243,,,,,,,,
98.63699,-321.25063,,,,,,,,
98.73699,-321.64039,,,,,,,,
98.83699,-321.56243,,,,,,,,
98.937,-321.32856,,,,,,,,
99.037,-321.64039,,,,,,,,
99.13699,-321.7963,,,,,,,,
99.23699,-321.7963,,,,,,,,
99.33699,-322.1081,,,,,,,,
99.437,-322.34195,,,,,,,,
99.537,-322.49786,,,,,,,,
99.63699,-322.4199,,,,,,,,
99.73699,-322.4199,,,,,,,,
99.83699,-322.49786,,,,,,,,
99.937,-322.4199,,,,,,,,
100.03699,-322.49786,,,,,,,,
100.13699,-322.73173,,,,,,,,
100.23699,-322.88762,,,,,,,,
100.33699,-322.96557,,,,,,,,
100.437,-322.96557,,,,,,,,
100.53699,-322.88762,,,,,,,,
100.63699,-322.73173,,,,,,,,
100.73699,-323.12146,,,,,,,,
100.83699,-323.27738,,,,,,,,
100.937,-322.96557,,,,,,,,
101.03699,-323.19942,,,,,,,,
101.13699,-322.96557,,,,,,,,
101.23699,-323.12146,,,,,,,,
101.33699,-323.27738,,,,,,,,
101.437,-323.51125,,,,,,,,
101.53699,-323.35531,,,,,,,,
101.63699,-323.43329,,,,,,,,
101.73699,-323.66713,,,,,,,,
101.83699,-323.51125,,,,,,,,
101.937,-324.13485,,,,,,,,
102.03699,-324.21278,,,,,,,,
102.13699,-323.901,,,,,,,,
102.23699,-323.97894,,,,,,,,
102.33699,-324.29076,,,,,,,,
102.437,-324.44665,,,,,,,,
102.53699,-324.60256,,,,,,,,
102.63699,-324.36872,,,,,,,,
102.73699,-324.36872,,,,,,,,
102.83699,-324.60256,,,,,,,,
102.937,-324.99232,,,,,,,,
103.03699,-324.44665,,,,,,,,
103.13699,-324.99232,,,,,,,,
103.23699,-324.83641,,,,,,,,
103.33699,-324.91434,,,,,,,,
103.437,-324.99232,,,,,,,,
103.53699,-325.22619,,,,,,,,
103.63699,-324.99232,,,,,,,,
103.73699,-325.07028,,,,,,,,
103.83699,-325.07028,,,,,,,,
103.937,-325.07028,,,,,,,,
104.03699,-325.30412,,,,,,,,
104.13699,-325.07028,,,,,,,,
104.23699,-325.53797,,,,,,,,
104.33699,-325.77182,,,,,,,,
104.437,-325.61593,,,,,,,,
104.53699,-325.61593,,,,,,,,
104.63699,-325.77182,,,,,,,,
104.73699,-325.77182,,,,,,,,
104.83699,-325.46004,,,,,,,,
104.937,-326.08366,,,,,,,,
105.03699,-326.1616,,,,,,,,
105.13699,-326.08366,,,,,,,,
105.23699,-326.4734,,,,,,,,
105.33699,-326.1616,,,,,,,,
105.437,-326.39544,,,,,,,,
105.53699,-326.86316,,,,,,,,
105.63699,-327.01907,,,,,,,,
105.73699,-326.86316,,,,,,,,
105.83699,-327.01907,,,,,,,,
105.937,-326.94111,,,,,,,,
106.03699,-327.09703,,,,,,,,
106.13699,-327.17496,,,,,,,,
106.23699,-326.62929,,,,,,,,
106.33699,-326.86316,,,,,,,,
106.437,-326.86316,,,,,,,,
106.53699,-327.25292,,,,,,,,
106.63699,-327.17496,,,,,,,,
106.73699,-327.01907,,,,,,,,
106.83699,-327.17496,,,,,,,,
106.937,-327.40883,,,,,,,,
107.03699,-327.25292,,,,,,,,
107.13699,-327.56472,,,,,,,,
107.23699,-327.25292,,,,,,,,
107.33699,-326.1616,,,,,,,,
107.437,-321.7963,,,,,,,,
107.53699,-315.6381,,,,,,,,
107.63699,-309.40196,,,,,,,,
107.73699,-302.854,,,,,,,,
107.83699,-296.22809,,,,,,,,
107.937,-289.99195,,,,,,,,
108.03699,-282.82037,,,,,,,,
108.13699,-276.66219,,,,,,,,
108.23699,-269.56856,,,,,,,,
108.33699,-263.17649,,,,,,,,
108.437,-256.39468,,,,,,,,
108.53699,-249.37905,,,,,,,,
108.63699,-242.59722,,,,,,,,
108.73699,-235.6595,,,,,,,,
108.83699,-228.95566,,,,,,,,
108.937,-222.09588,,,,,,,,
109.03699,-215.39201,,,,,,,,
109.13699,-208.61022,,,,,,,,
109.23699,-201.75046,,,,,,,,
109.33699,-195.04659,,,,,,,,
109.437,-188.1089,,,,,,,,
109.53699,-182.02865,,,,,,,,
109.63699,-175.24683,,,,,,,,
109.73699,-168.46501,,,,,,,,
109.83699,-161.91707,,,,,,,,
109.937,-155.36911,,,,,,,,
110.03699,-149.36683,,,,,,,,
110.13699,-142.66296,,,,,,,,
110.23699,-135.95909,,,,,,,,
110.33699,-129.95681,,,,,,,,
110.437,-123.72065,,,,,,,,
110.53699,-117.87427,,,,,,,,
110.63699,-112.10584,,,,,,,,
110.73699,-106.10354,,,,,,,,
110.83699,-100.10125,,,,,,,,
110.937,-94.33281,,,,,,,,
111.03699,-88.56438,,,,,,,,
111.13699,-82.48414,,,,,,,,
111.23699,-76.24799,,,,,,,,
111.33699,-70.71341,,,,,,,,
111.437,-64.94497,,,,,,,,
111.53699,-60.03401,,,,,,,,
111.63699,-54.73328,,,,,,,,
111.73699,-49.1987,,,,,,,,
111.83699,-43.89797,,,,,,,,
111.937,-38.6752,,,,,,,,
112.03699,-33.29652,,,,,,,,
112.13699,-28.54146,,,,,,,,
112.23699,-23.24074,,,,,,,,
112.33699,-18.71953,,,,,,,,
112.437,-13.88651,,,,,,,,
112.53699,-9.2094,,,,,,,,
112.63699,-4.92205,,,,,,,,
112.73699,-0.32289,,,,,,,,
112.83699,3.96446,,,,,,,,
112.937,7.7841,,,,,,,,
113.03699,11.44783,,,,,,,,
113.13699,15.34543,,,,,,,,
113.23699,18.93121,,,,,,,,
113.33699,23.21856,,,,,,,,
113.437,27.50591,,,,,,,,
113.53699,31.0917,,,,,,,,
113.63699,35.69086,,,,,,,,
113.73699,39.74435,,,,,,,,
113.83699,43.95375,,,,,,,,
113.937,48.00725,,,,,,,,
114.03699,51.74894,,,,,,,,
114.13699,55.25677,,,,,,,,
114.23699,58.84255,,,,,,,,
114.33699,62.19448,,,,,,,,
114.437,65.85822,,,,,,,,
114.53699,68.89834,,,,,,,,
114.63699,72.32822,,,,,,,,
114.73699,75.44629,,,,,,,,
114.83699,78.48642,,,,,,,,
114.937,81.83834,,,,,,,,
115.03699,85.03437,,,,,,,,
115.13699,87.91859,,,,,,,,
115.23699,90.56896,,,,,,,,
115.33699,93.76497,,,,,,,,
115.437,96.02558,,,,,,,,
115.53699,99.2216,,,,,,,,
115.63699,101.63812,,,,,,,,
115.73699,104.28848,,,,,,,,
115.83699,107.17269,,,,,,,,
115.937,109.51126,,,,,,,,
116.03699,112.47342,,,,,,,,
116.13699,115.12378,,,,,,,,
116.23699,117.61824,,,,,,,,
116.33699,120.03475,,,,,,,,
116.437,122.45126,,,,,,,,
116.53699,124.78981,,,,,,,,
116.63699,127.05042,,,,,,,,
116.73699,129.07717,,,,,,,,
116.83699,131.64958,,,,,,,,
116.937,133.59836,,,,,,,,
117.03699,135.70307,,,,,,,,
117.13699,137.88572,,,,,,,,
117.23699,140.38019,,,,,,,,
117.33699,142.01717,,,,,,,,
117.437,144.58958,,,,,,,,
117.53699,146.30452,,,,,,,,
117.63699,148.48717,,,,,,,,
117.73699,150.51392,,,,,,,,
117.83699,152.07296,,,,,,,,
117.937,154.09971,,,,,,,,
118.03699,155.81465,,,,,,,,
118.13699,157.9973,,,,,,,,
118.23699,159.86813,,,,,,,,
118.33699,161.81694,,,,,,,,
118.437,163.37598,,,,,,,,
118.53699,165.16887,,,,,,,,
118.63699,167.03971,,,,,,,,
118.73699,168.3649,,,,,,,,
118.83699,170.23573,,,,,,,,
118.937,171.87273,,,,,,,,
119.03699,173.43176,,,,,,,,
119.13699,174.83489,,,,,,,,
119.23699,176.47189,,,,,,,,
119.33699,178.57659,,,,,,,,
119.437,179.90176,,,,,,,,
119.53699,181.30489,,,,,,,,
119.63699,182.86394,,,,,,,,
119.73699,184.26707,,,,,,,,
119.83699,186.13792,,,,,,,,
119.937,187.15127,,,,,,,,
120.03699,188.71033,,,,,,,,
120.13699,189.87961,,,,,,,,
120.23699,191.67251,,,,,,,,
120.33699,193.23154,,,,,,,,
120.437,194.55671,,,,,,,,
120.53699,196.0378,,,,,,,,
120.63699,197.20708,,,,,,,,
120.73699,198.61021,,,,,,,,
120.83699,199.93539,,,,,,,,
120.937,201.41646,,,,,,,,
121.03699,202.5078,,,,,,,,
121.13699,204.06686,,,,,,,,
121.23699,205.00227,,,,,,,,
121.33699,206.32743,,,,,,,,
121.437,207.3408,,,,,,,,
121.53699,208.8219,,,,,,,,
121.63699,210.14708,,,,,,,,
121.73699,210.92661,,,,,,,,
121.83699,212.25177,,,,,,,,
121.937,213.49902,,,,,,,,
122.03699,214.12264,,,,,,,,
122.13699,215.4478,,,,,,,,
122.23699,216.77299,,,,,,,,
122.33699,217.7084,,,,,,,,
122.437,218.64383,,,,,,,,
122.53699,219.81309,,,,,,,,
122.63699,220.82649,,,,,,,,
122.73699,221.68396,,,,,,,,
122.83699,223.08708,,,,,,,,
122.937,224.41227,,,,,,,,
123.03699,224.95793,,,,,,,,
123.13699,226.04927,,,,,,,,
123.23699,227.29646,,,,,,,,
123.33699,228.30987,,,,,,,,
123.437,229.32323,,,,,,,,
123.53699,230.41455,,,,,,,,
123.63699,231.42794,,,,,,,,
123.73699,232.1295,,,,,,,,
123.83699,233.29877,,,,,,,,
123.937,234.00033,,,,,,,,
124.03699,235.24759,,,,,,,,
124.13699,236.10506,,,,,,,,
124.23699,237.1184,,,,,,,,
124.33699,237.50818,,,,,,,,
124.437,239.06721,,,,,,,,
124.53699,239.69082,,,,,,,,
124.63699,240.0806,,,,,,,,
124.73699,241.01603,,,,,,,,
124.83699,241.95144,,,,,,,,
124.937,242.80891,,,,,,,,
125.03699,243.74432,,,,,,,,
125.13699,244.4459,,,,,,,,
125.23699,245.45926,,,,,,,,
125.33699,246.00493,,,,,,,,
125.437,246.62854,,,,,,,,
125.53699,248.03166,,,,,,,,
125.63699,248.65529,,,,,,,,
125.73699,249.35687,,,,,,,,
125.83699,249.90249,,,,,,,,
125.937,250.83797,,,,,,,,
126.03699,251.92929,,,,,,,,
126.13699,252.86469,,,,,,,,
126.23699,253.25443,,,,,,,,
126.33699,254.18988,,,,,,,,
126.437,254.6576,,,,,,,,
126.53699,255.43709,,,,,,,,
126.63699,256.60637,,,,,,,,
126.73699,257.30795,,,,,,,,
126.83699,257.77566,,,,,,,,
126.937,258.24336,,,,,,,,
127.03699,259.17879,,,,,,,,
127.13699,259.25674,,,,,,,,
127.23699,260.27013,,,,,,,,
127.33699,260.97169,,,,,,,,
127.437,261.67323,,,,,,,,
127.53699,262.14096,,,,,,,,
127.63699,262.68663,,,,,,,,
127.73699,263.54408,,,,,,,,
127.83699,264.08976,,,,,,,,
127.937,264.71338,,,,,,,,
128.03699,265.10312,,,,,,,,
128.13699,265.96059,,,,,,,,
128.23698,266.66215,,,,,,,,
128.33699,267.20782,,,,,,,,
128.437,267.90941,,,,,,,,
128.53699,268.3771,,,,,,,,
128.63699,269.07866,,,,,,,,
128.73698,269.46844,,,,,,,,
128.83699,270.32591,,,,,,,,
128.93719,270.55976,,,,,,,,
129.03699,271.33928,,,,,,,,
129.13719,271.72903,,,,,,,,
129.23718,272.43059,,,,,,,,
129.33699,273.13216,,,,,,,,
129.43719,273.44398,,,,,,,,
129.53719,274.22347,,,,,,,,
129.63719,274.69119,,,,,,,,
129.73718,275.54866,,,,,,,,
129.83719,275.86049,,,,,,,,
129.93719,276.09436,,,,,,,,
130.03699,276.48409,,,,,,,,
130.13719,276.95181,,,,,,,,
130.23718,277.88724,,,,,,,,
130.33719,278.27697,,,,,,,,
130.43719,278.66675,,,,,,,,
130.53719,278.97855,,,,,,,,
130.63719,279.2124,,,,,,,,
130.73718,279.91398,,,,,,,,
130.83719,280.45963,,,,,,,,
130.93719,280.77146,,,,,,,,
131.03719,281.16122,,,,,,,,
131.13719,281.62891,,,,,,,,
131.23698,281.94073,,,,,,,,
131.33719,282.79821,,,,,,,,
131.43719,283.18794,,,,,,,,
131.53719,283.57772,,,,,,,,
131.63719,283.96748,,,,,,,,
131.73718,284.35726,,,,,,,,
131.83719,284.35726,,,,,,,,
131.93719,284.98082,,,,,,,,
132.03719,285.91627,,,,,,,,
132.13719,286.15014,,,,,,,,
132.23718,286.77375,,,,,,,,
132.33719,287.1635,,,,,,,,
132.43719,287.78713,,,,,,,,
132.53719,287.78713,,,,,,,,
132.63719,288.41074,,,,,,,,
132.73718,288.6446,,,,,,,,
132.83719,289.19023,,,,,,,,
132.937,289.65794,,,,,,,,
133.03719,290.20364,,,,,,,,
133.13719,290.20364,,,,,,,,
133.23698,290.59337,,,,,,,,
133.33719,291.29496,,,,,,,,
133.43719,291.217,,,,,,,,
133.53719,291.68469,,,,,,,,
133.63719,291.91856,,,,,,,,
133.73718,292.30832,,,,,,,,
133.83719,292.77603,,,,,,,,
133.93719,293.00988,,,,,,,,
134.03719,293.71144,,,,,,,,
134.13719,293.94529,,,,,,,,
134.23698,293.94529,,,,,,,,
134.33719,294.1012,,,,,,,,
134.43719,294.72483,,,,,,,,
134.53719,295.11459,,,,,,,,
134.63719,295.2705,,,,,,,,
134.73718,295.5823,,,,,,,,
134.83719,295.81615,,,,,,,,
134.93719,296.36182,,,,,,,,
135.03719,296.90749,,,,,,,,
135.13719,296.98544,,,,,,,,
135.23718,297.06338,,,,,,,,
135.33719,297.687,,,,,,,,
135.43719,297.99881,,,,,,,,
135.53719,298.38854,,,,,,,,
135.63719,298.46652,,,,,,,,
135.73718,298.62241,,,,,,,,
135.83719,299.16808,,,,,,,,
135.93719,299.24602,,,,,,,,
136.03719,299.47988,,,,,,,,
136.13719,299.71373,,,,,,,,
136.23718,299.9476,,,,,,,,
136.33719,300.64916,,,,,,,,
136.43719,300.41531,,,,,,,,
136.53719,300.64916,,,,,,,,
136.63719,300.88301,,,,,,,,
136.73718,301.19483,,,,,,,,
136.83719,301.42868,,,,,,,,
136.93719,301.58459,,,,,,,,
137.03719,302.28617,,,,,,,,
137.13719,302.44204,,,,,,,,
137.23718,302.44204,,,,,,,,
137.33719,302.90978,,,,,,,,
137.43719,303.22158,,,,,,,,
137.53719,303.37749,,,,,,,,
137.63719,303.61136,,,,,,,,
137.73718,303.68929,,,,,,,,
137.83719,304.07905,,,,,,,,
137.93719,304.39085,,,,,,,,
138.03719,304.70268,,,,,,,,
138.13719,305.24833,,,,,,,,
138.23718,305.32628,,,,,,,,
138.33719,305.40424,,,,,,,,
138.43719,305.63809,,,,,,,,
138.53719,305.71604,,,,,,,,
138.63719,306.02784,,,,,,,,
138.73718,305.94989,,,,,,,,
138.83719,306.7294,,,,,,,,
138.93719,306.49556,,,,,,,,
139.03719,306.65145,,,,,,,,
139.13719,307.04123,,,,,,,,
139.23718,307.04123,,,,,,,,
139.33719,306.88532,,,,,,,,
139.43719,307.19714,,,,,,,,
139.53719,307.35301,,,,,,,,
139.63719,307.74279,,,,,,,,
139.73718,308.13255,,,,,,,,
139.83719,308.36639,,,,,,,,
139.93719,308.28846,,,,,,,,
140.03719,308.91207,,,,,,,,
140.13719,308.6782,,,,,,,,
140.23718,308.99002,,,,,,,,
140.33719,309.22387,,,,,,,,
140.43719,309.22387,,,,,,,,
140.53719,309.45774,,,,,,,,
140.63719,309.84749,,,,,,,,
140.73718,310.39314,,,,,,,,
140.83719,310.4711,,,,,,,,
140.93719,310.23725,,,,,,,,
141.03719,310.54906,,,,,,,,
141.13719,310.62701,,,,,,,,
141.23718,311.17268,,,,,,,,
141.33719,311.01677,,,,,,,,
141.43719,311.25062,,,,,,,,
141.53719,311.48448,,,,,,,,
141.63719,311.79626,,,,,,,,
141.73718,312.03013,,,,,,,,
141.83719,311.79626,,,,,,,,
141.93719,312.03013,,,,,,,,
142.03719,311.9522,,,,,,,,
142.13719,312.03013,,,,,,,,
142.23718,312.34196,,,,,,,,
142.33719,312.34196,,,,,,,,
142.43719,312.5758,,,,,,,,
142.53719,312.49782,,,,,,,,
142.63719,312.73169,,,,,,,,
142.73718,313.12145,,,,,,,,
142.83719,313.3553,,,,,,,,
142.93719,313.3553,,,,,,,,
143.03719,313.43328,,,,,,,,
143.13719,313.82304,,,,,,,,
143.23718,313.82304,,,,,,,,
143.33719,314.05688,,,,,,,,
143.43719,314.05688,,,,,,,,
143.53719,314.68051,,,,,,,,
143.63719,314.68051,,,,,,,,
143.73718,314.75846,,,,,,,,
143.83719,314.91435,,,,,,,,
143.93719,315.30411,,,,,,,,
144.03719,314.99231,,,,,,,,
144.13719,315.22618,,,,,,,,
144.23718,315.30411,,,,,,,,
144.33719,315.84976,,,,,,,,
144.43719,315.84976,,,,,,,,
144.53719,315.53798,,,,,,,,
144.63719,315.69387,,,,,,,,
144.73718,315.77183,,,,,,,,
144.83719,316.16159,,,,,,,,
144.93719,315.84976,,,,,,,,
145.03719,316.00567,,,,,,,,
145.13719,316.16159,,,,,,,,
145.23718,316.23954,,,,,,,,
145.33719,316.6293,,,,,,,,
145.43719,316.78519,,,,,,,,
145.53719,316.6293,,,,,,,,
145.63719,316.6293,,,,,,,,
145.73718,317.17495,,,,,,,,
145.83719,317.25293,,,,,,,,
145.93719,317.40879,,,,,,,,
146.03719,317.33086,,,,,,,,
146.13719,317.56471,,,,,,,,
146.23718,317.64264,,,,,,,,
146.33719,317.64264,,,,,,,,
146.43719,317.79858,,,,,,,,
146.53719,318.34425,,,,,,,,
146.63719,318.26627,,,,,,,,
146.73718,318.73401,,,,,,,,
146.83719,318.42218,,,,,,,,
146.93719,318.50011,,,,,,,,
147.03719,318.81196,,,,,,,,
147.13719,318.88989,,,,,,,,
147.23718,318.73401,,,,,,,,
147.33719,318.88989,,,,,,,,
147.43719,319.27965,,,,,,,,
147.53719,319.27965,,,,,,,,
147.63719,319.27965,,,,,,,,
147.73718,319.2017,,,,,,,,
147.83719,319.04581,,,,,,,,
147.93719,319.27965,,,,,,,,
148.03719,319.51352,,,,,,,,
148.13719,319.59148,,,,,,,,
148.23718,319.59148,,,,,,,,
148.33719,319.82532,,,,,,,,
148.43719,319.90328,,,,,,,,
148.53719,320.13713,,,,,,,,
148.63719,320.13713,,,,,,,,
148.73718,320.44895,,,,,,,,
148.83719,320.29304,,,,,,,,
148.93719,320.60484,,,,,,,,
149.03719,320.52688,,,,,,,,
149.13719,320.6828,,,,,,,,
149.23718,320.6828,,,,,,,,
149.33719,321.22845,,,,,,,,
149.43719,321.30642,,,,,,,,
149.53719,321.22845,,,,,,,,
149.63719,321.38436,,,,,,,,
149.73718,321.30642,,,,,,,,
