time,strain,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,1.71E-06,25,cyclic-time-strain,cyclic-time-strain,0.015,4.30E-04,157000,0.3
1953.3427,-0.01011,,,,,,,,
1953.4427,-0.01017,,,,,,,,
1953.5427,-0.0102,,,,,,,,
1953.6427,-0.01025,,,,,,,,
1953.7427,-0.0103,,,,,,,,
1953.8427,-0.01034,,,,,,,,
1953.9427,-0.01036,,,,,,,,
1954.0427,-0.0104,,,,,,,,
1954.1427,-0.01046,,,,,,,,
1954.2427,-0.01048,,,,,,,,
1954.3427,-0.01052,,,,,,,,
1954.4427,-0.01058,,,,,,,,
1954.5427,-0.01062,,,,,,,,
1954.6427,-0.01067,,,,,,,,
1954.7427,-0.01069,,,,,,,,
1954.8427,-0.01078,,,,,,,,
1954.9427,-0.0108,,,,,,,,
1955.0427,-0.01084,,,,,,,,
1955.1427,-0.01089,,,,,,,,
1955.2427,-0.01092,,,,,,,,
1955.3427,-0.01097,,,,,,,,
1955.4427,-0.011,,,,,,,,
1955.5427,-0.01105,,,,,,,,
1955.6427,-0.0111,,,,,,,,
1955.7427,-0.01115,,,,,,,,
1955.8427,-0.01116,,,,,,,,
1955.9427,-0.01122,,,,,,,,
1956.0427,-0.01127,,,,,,,,
1956.1427,-0.01129,,,,,,,,
1956.2427,-0.01135,,,,,,,,
1956.3427,-0.0114,,,,,,,,
1956.4427,-0.01144,,,,,,,,
1956.5427,-0.01146,,,,,,,,
1956.6427,-0.01151,,,,,,,,
1956.7427,-0.01155,,,,,,,,
1956.8427,-0.01158,,,,,,,,
1956.9427,-0.01166,,,,,,,,
1957.0427,-0.01169,,,,,,,,
1957.1427,-0.01173,,,,,,,,
1957.2427,-0.01175,,,,,,,,
1957.3427,-0.0118,,,,,,,,
1957.4427,-0.01188,,,,,,,,
1957.5427,-0.01191,,,,,,,,
1957.6427,-0.01193,,,,,,,,
1957.7427,-0.01197,,,,,,,,
1957.8427,-0.01204,,,,,,,,
1957.9427,-0.01205,,,,,,,,
1958.0427,-0.01211,,,,,,,,
1958.1427,-0.01216,,,,,,,,
1958.2427,-0.0122,,,,,,,,
1958.3427,-0.01224,,,,,,,,
1958.4427,-0.01228,,,,,,,,
1958.5427,-0.01231,,,,,,,,
1958.6427,-0.01236,,,,,,,,
1958.7427,-0.01239,,,,,,,,
1958.8427,-0.01244,,,,,,,,
1958.9427,-0.0125,,,,,,,,
1959.0427,-0.01253,,,,,,,,
1959.1427,-0.01257,,,,,,,,
1959.2427,-0.0126,,,,,,,,
1959.3427,-0.01266,,,,,,,,
1959.4427,-0.0127,,,,,,,,
1959.5427,-0.01275,,,,,,,,
1959.6427,-0.01277,,,,,,,,
1959.7427,-0.01282,,,,,,,,
1959.8427,-0.01288,,,,,,,,
1959.9427,-0.0129,,,,,,,,
1960.0427,-0.01297,,,,,,,,
1960.1427,-0.01301,,,,,,,,
1960.2427,-0.01303,,,,,,,,
1960.3427,-0.01309,,,,,,,,
1960.4427,-0.01311,,,,,,,,
1960.5427,-0.01316,,,,,,,,
1960.6427,-0.01319,,,,,,,,
1960.7427,-0.01327,,,,,,,,
1960.8427,-0.01328,,,,,,,,
1960.9427,-0.01334,,,,,,,,
1961.0427,-0.01337,,,,,,,,
1961.1427,-0.01341,,,,,,,,
1961.2427,-0.01346,,,,,,,,
1961.3427,-0.01351,,,,,,,,
1961.4427,-0.01357,,,,,,,,
1961.5427,-0.01359,,,,,,,,
1961.6427,-0.01363,,,,,,,,
1961.7427,-0.01368,,,,,,,,
1961.8427,-0.01369,,,,,,,,
1961.9427,-0.01377,,,,,,,,
1962.0427,-0.01382,,,,,,,,
1962.1427,-0.01383,,,,,,,,
1962.2427,-0.01386,,,,,,,,
1962.3427,-0.01393,,,,,,,,
1962.4427,-0.01398,,,,,,,,
1962.5427,-0.01401,,,,,,,,
1962.6427,-0.01405,,,,,,,,
1962.7427,-0.01411,,,,,,,,
1962.8427,-0.01412,,,,,,,,
1962.9427,-0.01417,,,,,,,,
1963.0427,-0.0142,,,,,,,,
1963.1427,-0.01429,,,,,,,,
1963.2427,-0.01432,,,,,,,,
1963.3427,-0.01436,,,,,,,,
1963.4427,-0.01438,,,,,,,,
1963.5427,-0.01445,,,,,,,,
1963.6427,-0.01448,,,,,,,,
1963.7427,-0.01453,,,,,,,,
1963.8427,-0.01458,,,,,,,,
1963.9427,-0.01463,,,,,,,,
1964.0427,-0.01466,,,,,,,,
1964.1427,-0.01467,,,,,,,,
1964.2427,-0.01474,,,,,,,,
1964.3427,-0.01477,,,,,,,,
1964.4427,-0.0148,,,,,,,,
1964.5427,-0.01484,,,,,,,,
1964.6427,-0.0148,,,,,,,,
1964.7427,-0.01476,,,,,,,,
1964.8427,-0.01474,,,,,,,,
1964.9427,-0.01472,,,,,,,,
1965.0427,-0.01468,,,,,,,,
1965.1427,-0.01462,,,,,,,,
1965.2427,-0.0146,,,,,,,,
1965.3427,-0.01456,,,,,,,,
1965.4427,-0.01452,,,,,,,,
1965.5427,-0.01448,,,,,,,,
1965.6427,-0.01445,,,,,,,,
1965.7427,-0.01444,,,,,,,,
1965.8427,-0.01438,,,,,,,,
1965.9427,-0.01434,,,,,,,,
1966.0427,-0.0143,,,,,,,,
1966.1427,-0.01427,,,,,,,,
1966.2427,-0.01422,,,,,,,,
1966.3427,-0.01418,,,,,,,,
1966.4427,-0.01417,,,,,,,,
1966.5427,-0.01412,,,,,,,,
1966.6427,-0.01407,,,,,,,,
1966.7427,-0.01403,,,,,,,,
1966.8427,-0.014,,,,,,,,
1966.9427,-0.01397,,,,,,,,
1967.0427,-0.01392,,,,,,,,
1967.1427,-0.01391,,,,,,,,
1967.2427,-0.01387,,,,,,,,
1967.3427,-0.01381,,,,,,,,
1967.4427,-0.01377,,,,,,,,
1967.5427,-0.01375,,,,,,,,
1967.6427,-0.01374,,,,,,,,
1967.7427,-0.01365,,,,,,,,
1967.8427,-0.01362,,,,,,,,
1967.9427,-0.01359,,,,,,,,
1968.0427,-0.01352,,,,,,,,
1968.1427,-0.01352,,,,,,,,
1968.2427,-0.01349,,,,,,,,
1968.3427,-0.01346,,,,,,,,
1968.4427,-0.01341,,,,,,,,
1968.5427,-0.01336,,,,,,,,
1968.6427,-0.01331,,,,,,,,
1968.7427,-0.01329,,,,,,,,
1968.8427,-0.01326,,,,,,,,
1968.9427,-0.01321,,,,,,,,
1969.0427,-0.01321,,,,,,,,
1969.1427,-0.01315,,,,,,,,
1969.2427,-0.0131,,,,,,,,
1969.3427,-0.01306,,,,,,,,
1969.4427,-0.01301,,,,,,,,
1969.5427,-0.013,,,,,,,,
1969.6427,-0.01294,,,,,,,,
1969.7427,-0.01291,,,,,,,,
1969.8427,-0.01288,,,,,,,,
1969.9427,-0.01282,,,,,,,,
1970.0427,-0.01277,,,,,,,,
1970.1427,-0.01272,,,,,,,,
1970.2427,-0.01272,,,,,,,,
1970.3427,-0.01268,,,,,,,,
1970.4427,-0.01266,,,,,,,,
1970.5427,-0.01258,,,,,,,,
1970.6427,-0.01257,,,,,,,,
1970.7427,-0.01252,,,,,,,,
1970.8427,-0.01248,,,,,,,,
1970.9427,-0.01246,,,,,,,,
1971.0427,-0.01241,,,,,,,,
1971.1427,-0.01235,,,,,,,,
1971.2427,-0.01231,,,,,,,,
1971.3427,-0.0123,,,,,,,,
1971.4427,-0.01226,,,,,,,,
1971.5427,-0.01223,,,,,,,,
1971.6427,-0.01219,,,,,,,,
1971.7427,-0.01212,,,,,,,,
1971.8427,-0.01208,,,,,,,,
1971.9427,-0.01205,,,,,,,,
1972.0427,-0.01202,,,,,,,,
1972.1427,-0.01199,,,,,,,,
1972.2427,-0.01195,,,,,,,,
1972.3427,-0.01191,,,,,,,,
1972.4427,-0.01188,,,,,,,,
1972.5427,-0.01182,,,,,,,,
1972.6427,-0.0118,,,,,,,,
1972.7427,-0.01175,,,,,,,,
1972.8427,-0.01175,,,,,,,,
1972.9427,-0.0117,,,,,,,,
1973.0427,-0.01165,,,,,,,,
1973.1427,-0.01162,,,,,,,,
1973.2427,-0.01154,,,,,,,,
1973.3427,-0.01149,,,,,,,,
1973.4427,-0.01147,,,,,,,,
1973.5427,-0.01144,,,,,,,,
1973.6427,-0.01138,,,,,,,,
1973.7427,-0.01133,,,,,,,,
1973.8427,-0.0113,,,,,,,,
1973.9427,-0.01125,,,,,,,,
1974.0427,-0.01123,,,,,,,,
1974.1427,-0.0112,,,,,,,,
1974.2427,-0.01118,,,,,,,,
1974.3427,-0.01111,,,,,,,,
1974.4427,-0.01107,,,,,,,,
1974.5427,-0.01105,,,,,,,,
1974.6427,-0.01098,,,,,,,,
1974.7427,-0.01096,,,,,,,,
1974.8427,-0.01091,,,,,,,,
1974.9427,-0.01085,,,,,,,,
1975.0427,-0.01084,,,,,,,,
1975.1427,-0.01078,,,,,,,,
1975.2427,-0.01075,,,,,,,,
1975.3427,-0.01071,,,,,,,,
1975.4427,-0.01069,,,,,,,,
1975.5427,-0.01061,,,,,,,,
1975.6427,-0.01059,,,,,,,,
1975.7427,-0.01053,,,,,,,,
1975.8427,-0.0105,,,,,,,,
1975.9427,-0.01048,,,,,,,,
1976.0427,-0.01041,,,,,,,,
1976.1427,-0.01038,,,,,,,,
1976.2427,-0.01033,,,,,,,,
1976.3427,-0.01028,,,,,,,,
1976.4427,-0.01025,,,,,,,,
1976.5427,-0.01021,,,,,,,,
1976.6427,-0.01017,,,,,,,,
1976.7427,-0.01012,,,,,,,,
1976.8427,-0.01011,,,,,,,,
1976.9427,-0.01006,,,,,,,,
1977.0427,-0.01,,,,,,,,
1977.1427,-0.00997,,,,,,,,
1977.2427,-0.00993,,,,,,,,
1977.3427,-0.00991,,,,,,,,
1977.4427,-0.00984,,,,,,,,
1977.5427,-0.00982,,,,,,,,
1977.6427,-0.00975,,,,,,,,
1977.7427,-0.00973,,,,,,,,
1977.8427,-0.00968,,,,,,,,
1977.9427,-0.00965,,,,,,,,
1978.0427,-0.00961,,,,,,,,
1978.1427,-0.00956,,,,,,,,
1978.2427,-0.00951,,,,,,,,
1978.3427,-0.00946,,,,,,,,
1978.4427,-0.00942,,,,,,,,
1978.5427,-0.00938,,,,,,,,
1978.6427,-0.00936,,,,,,,,
1978.7427,-0.00932,,,,,,,,
1978.8427,-0.00925,,,,,,,,
1978.9427,-0.00923,,,,,,,,
1979.0427,-0.00919,,,,,,,,
1979.1427,-0.00914,,,,,,,,
1979.2427,-0.0091,,,,,,,,
1979.3427,-0.00904,,,,,,,,
1979.4427,-0.00903,,,,,,,,
1979.5427,-0.00899,,,,,,,,
1979.6427,-0.00894,,,,,,,,
1979.7427,-0.0089,,,,,,,,
1979.8427,-0.00887,,,,,,,,
1979.9427,-0.00881,,,,,,,,
1980.0427,-0.00877,,,,,,,,
1980.1427,-0.00873,,,,,,,,
1980.2427,-0.00867,,,,,,,,
1980.3427,-0.00864,,,,,,,,
1980.4427,-0.00861,,,,,,,,
1980.5427,-0.00856,,,,,,,,
1980.6427,-0.00855,,,,,,,,
1980.7427,-0.00848,,,,,,,,
1980.8427,-0.00844,,,,,,,,
1980.9427,-0.00839,,,,,,,,
1981.0427,-0.00832,,,,,,,,
1981.1427,-0.00831,,,,,,,,
1981.2427,-0.00825,,,,,,,,
1981.3427,-0.00822,,,,,,,,
1981.4427,-0.00816,,,,,,,,
1981.5427,-0.00815,,,,,,,,
1981.6427,-0.00812,,,,,,,,
1981.7427,-0.00804,,,,,,,,
1981.8427,-0.00801,,,,,,,,
1981.9427,-0.00798,,,,,,,,
1982.0427,-0.00793,,,,,,,,
1982.1427,-0.00785,,,,,,,,
1982.2427,-0.00783,,,,,,,,
1982.3427,-0.00781,,,,,,,,
1982.4427,-0.00777,,,,,,,,
1982.5427,-0.00773,,,,,,,,
1982.6427,-0.0077,,,,,,,,
1982.7427,-0.00766,,,,,,,,
1982.8427,-0.00759,,,,,,,,
1982.9427,-0.00755,,,,,,,,
1983.0427,-0.00751,,,,,,,,
1983.1427,-0.00748,,,,,,,,
1983.2427,-0.00743,,,,,,,,
1983.3427,-0.00739,,,,,,,,
1983.4427,-0.00735,,,,,,,,
1983.5427,-0.0073,,,,,,,,
1983.6427,-0.00727,,,,,,,,
1983.7427,-0.00722,,,,,,,,
1983.8427,-0.00716,,,,,,,,
1983.9427,-0.00715,,,,,,,,
1984.0427,-0.00709,,,,,,,,
1984.1427,-0.00704,,,,,,,,
1984.2427,-0.007,,,,,,,,
1984.3427,-0.00697,,,,,,,,
1984.4427,-0.00693,,,,,,,,
1984.5427,-0.00691,,,,,,,,
1984.6427,-0.00686,,,,,,,,
1984.7427,-0.0068,,,,,,,,
1984.8427,-0.00676,,,,,,,,
1984.9427,-0.00671,,,,,,,,
1985.0427,-0.00669,,,,,,,,
1985.1427,-0.00662,,,,,,,,
1985.2427,-0.0066,,,,,,,,
1985.3427,-0.00658,,,,,,,,
1985.4427,-0.00651,,,,,,,,
1985.5427,-0.00647,,,,,,,,
1985.6427,-0.00642,,,,,,,,
1985.7427,-0.00639,,,,,,,,
1985.8427,-0.00634,,,,,,,,
1985.9427,-0.00628,,,,,,,,
1986.0427,-0.00624,,,,,,,,
1986.1427,-0.00622,,,,,,,,
1986.2427,-0.00616,,,,,,,,
1986.3427,-0.00614,,,,,,,,
1986.4427,-0.0061,,,,,,,,
1986.5427,-0.00606,,,,,,,,
1986.6427,-0.00599,,,,,,,,
1986.7427,-0.00597,,,,,,,,
1986.8427,-0.00593,,,,,,,,
1986.9427,-0.00587,,,,,,,,
1987.0427,-0.00583,,,,,,,,
1987.1427,-0.00578,,,,,,,,
1987.2427,-0.00575,,,,,,,,
1987.3427,-0.00569,,,,,,,,
1987.4427,-0.00565,,,,,,,,
1987.5427,-0.00564,,,,,,,,
1987.6427,-0.00558,,,,,,,,
1987.7427,-0.00553,,,,,,,,
1987.8427,-0.00548,,,,,,,,
1987.9427,-0.00545,,,,,,,,
1988.0427,-0.00542,,,,,,,,
1988.1427,-0.00537,,,,,,,,
1988.2427,-0.00534,,,,,,,,
1988.3427,-0.00531,,,,,,,,
1988.4427,-0.00525,,,,,,,,
1988.5427,-0.00519,,,,,,,,
1988.6427,-0.00516,,,,,,,,
1988.7427,-0.00512,,,,,,,,
1988.8427,-0.00507,,,,,,,,
1988.9427,-0.00504,,,,,,,,
1989.0427,-0.005,,,,,,,,
1989.1427,-0.00496,,,,,,,,
1989.2427,-0.0049,,,,,,,,
1989.3427,-0.00489,,,,,,,,
1989.4427,-0.00484,,,,,,,,
1989.5427,-0.00479,,,,,,,,
1989.6427,-0.00473,,,,,,,,
1989.7427,-0.00467,,,,,,,,
1989.8427,-0.00467,,,,,,,,
1989.9427,-0.00462,,,,,,,,
1990.0427,-0.00458,,,,,,,,
1990.1427,-0.00454,,,,,,,,
1990.2427,-0.0045,,,,,,,,
1990.3427,-0.00445,,,,,,,,
1990.4427,-0.00439,,,,,,,,
1990.5427,-0.00435,,,,,,,,
1990.6427,-0.00432,,,,,,,,
1990.7427,-0.00426,,,,,,,,
1990.8427,-0.00423,,,,,,,,
1990.9427,-0.00419,,,,,,,,
1991.0427,-0.00415,,,,,,,,
1991.1427,-0.00412,,,,,,,,
1991.2427,-0.00406,,,,,,,,
1991.3427,-0.00402,,,,,,,,
1991.4427,-0.00397,,,,,,,,
1991.5427,-0.00392,,,,,,,,
1991.6427,-0.00389,,,,,,,,
1991.7427,-0.00385,,,,,,,,
1991.8427,-0.00383,,,,,,,,
1991.9427,-0.00379,,,,,,,,
1992.0427,-0.00375,,,,,,,,
1992.1427,-0.0037,,,,,,,,
1992.2427,-0.00366,,,,,,,,
1992.3427,-0.00359,,,,,,,,
1992.4427,-0.00356,,,,,,,,
1992.5427,-0.00351,,,,,,,,
1992.6427,-0.00348,,,,,,,,
1992.7427,-0.00343,,,,,,,,
1992.8427,-0.00341,,,,,,,,
1992.9427,-0.00335,,,,,,,,
1993.0427,-0.00331,,,,,,,,
1993.1429,-0.00328,,,,,,,,
1993.2427,-0.00322,,,,,,,,
1993.3427,-0.00318,,,,,,,,
1993.4427,-0.00313,,,,,,,,
1993.5427,-0.00308,,,,,,,,
1993.6427,-0.00306,,,,,,,,
1993.7429,-0.003,,,,,,,,
1993.8429,-0.00298,,,,,,,,
1993.9427,-0.00295,,,,,,,,
1994.0427,-0.00288,,,,,,,,
1994.1429,-0.00284,,,,,,,,
1994.2427,-0.00279,,,,,,,,
1994.3427,-0.00274,,,,,,,,
1994.4429,-0.00272,,,,,,,,
1994.5428,-0.00269,,,,,,,,
1994.6429,-0.00264,,,,,,,,
1994.7429,-0.00258,,,,,,,,
1994.8429,-0.00254,,,,,,,,
1994.9427,-0.0025,,,,,,,,
1995.0428,-0.00248,,,,,,,,
1995.1429,-0.00243,,,,,,,,
1995.2427,-0.00239,,,,,,,,
1995.3429,-0.00233,,,,,,,,
1995.4429,-0.00228,,,,,,,,
1995.5427,-0.00225,,,,,,,,
1995.6429,-0.0022,,,,,,,,
1995.7429,-0.00216,,,,,,,,
1995.8427,-0.00215,,,,,,,,
1995.9427,-0.00208,,,,,,,,
1996.0428,-0.00204,,,,,,,,
1996.1429,-0.002,,,,,,,,
1996.2427,-0.00195,,,,,,,,
1996.3429,-0.00191,,,,,,,,
1996.4429,-0.00188,,,,,,,,
1996.5427,-0.00185,,,,,,,,
1996.6429,-0.00179,,,,,,,,
1996.7429,-0.00174,,,,,,,,
1996.8427,-0.00171,,,,,,,,
1996.9429,-0.00169,,,,,,,,
1997.0428,-0.00164,,,,,,,,
1997.1427,-0.00158,,,,,,,,
1997.2429,-0.00153,,,,,,,,
1997.3429,-0.00149,,,,,,,,
1997.4427,-0.00147,,,,,,,,
1997.5428,-0.0014,,,,,,,,
1997.6429,-0.00138,,,,,,,,
1997.7427,-0.00134,,,,,,,,
1997.8429,-0.00129,,,,,,,,
1997.9429,-0.00124,,,,,,,,
1998.0427,-0.00119,,,,,,,,
1998.1429,-0.00118,,,,,,,,
1998.2429,-0.00111,,,,,,,,
1998.3427,-0.00106,,,,,,,,
1998.4429,-0.00102,,,,,,,,
1998.5428,-9.69E-04,,,,,,,,
1998.6427,-9.35E-04,,,,,,,,
1998.7429,-9.14E-04,,,,,,,,
1998.8429,-8.87E-04,,,,,,,,
1998.9429,-8.25E-04,,,,,,,,
1999.0427,-7.70E-04,,,,,,,,
1999.1429,-7.35E-04,,,,,,,,
1999.2429,-6.87E-04,,,,,,,,
1999.3429,-6.32E-04,,,,,,,,
1999.4429,-6.04E-04,,,,,,,,
1999.5428,-5.70E-04,,,,,,,,
1999.6429,-5.22E-04,,,,,,,,
1999.7429,-4.73E-04,,,,,,,,
1999.8429,-4.39E-04,,,,,,,,
1999.9429,-4.05E-04,,,,,,,,
2000.0428,-3.77E-04,,,,,,,,
2000.1429,-3.15E-04,,,,,,,,
2000.2429,-2.53E-04,,,,,,,,
2000.3429,-2.26E-04,,,,,,,,
2000.4429,-1.77E-04,,,,,,,,
2000.5428,-1.50E-04,,,,,,,,
2000.6429,-1.02E-04,,,,,,,,
2000.7429,-8.09E-05,,,,,,,,
2000.8429,-1.21E-05,,,,,,,,
2000.9429,3.61E-05,,,,,,,,
2001.0428,6.37E-05,,,,,,,,
2001.1429,1.12E-04,,,,,,,,
2001.2429,1.46E-04,,,,,,,,
2001.3429,2.01E-04,,,,,,,,
2001.4429,2.43E-04,,,,,,,,
2001.5428,2.84E-04,,,,,,,,
2001.6429,3.32E-04,,,,,,,,
2001.7429,3.60E-04,,,,,,,,
2001.8429,4.01E-04,,,,,,,,
2001.9429,4.49E-04,,,,,,,,
2002.0428,5.25E-04,,,,,,,,
2002.1429,5.66E-04,,,,,,,,
2002.2429,5.94E-04,,,,,,,,
2002.3429,6.22E-04,,,,,,,,
2002.4429,6.56E-04,,,,,,,,
2002.5428,6.97E-04,,,,,,,,
2002.6429,7.32E-04,,,,,,,,
2002.7429,7.94E-04,,,,,,,,
2002.8429,8.42E-04,,,,,,,,
2002.9429,8.76E-04,,,,,,,,
2003.0428,9.25E-04,,,,,,,,
2003.1429,9.45E-04,,,,,,,,
2003.2429,0.001,,,,,,,,
2003.3429,0.00106,,,,,,,,
2003.4429,0.00108,,,,,,,,
2003.5428,0.00111,,,,,,,,
2003.6429,0.00117,,,,,,,,
2003.7429,0.00119,,,,,,,,
2003.8429,0.00123,,,,,,,,
2003.9429,0.00132,,,,,,,,
2004.0428,0.00134,,,,,,,,
2004.1429,0.00139,,,,,,,,
2004.2429,0.00143,,,,,,,,
2004.3429,0.00146,,,,,,,,
2004.4429,0.00149,,,,,,,,
2004.5428,0.00154,,,,,,,,
2004.6429,0.00159,,,,,,,,
2004.7429,0.00165,,,,,,,,
2004.8429,0.00168,,,,,,,,
2004.9429,0.00172,,,,,,,,
2005.0428,0.00177,,,,,,,,
2005.1429,0.00181,,,,,,,,
2005.2429,0.00184,,,,,,,,
2005.3429,0.00187,,,,,,,,
2005.4429,0.00193,,,,,,,,
2005.5428,0.00196,,,,,,,,
2005.6429,0.00201,,,,,,,,
2005.7429,0.00205,,,,,,,,
2005.8429,0.0021,,,,,,,,
2005.9429,0.00216,,,,,,,,
2006.0428,0.00218,,,,,,,,
2006.1429,0.00221,,,,,,,,
2006.2429,0.00227,,,,,,,,
2006.3429,0.0023,,,,,,,,
2006.4429,0.00234,,,,,,,,
2006.5428,0.00239,,,,,,,,
2006.6429,0.00243,,,,,,,,
2006.7429,0.00247,,,,,,,,
2006.8429,0.00253,,,,,,,,
2006.9429,0.00259,,,,,,,,
2007.0428,0.00263,,,,,,,,
2007.1429,0.00266,,,,,,,,
2007.2429,0.00269,,,,,,,,
2007.3429,0.00272,,,,,,,,
2007.4429,0.00276,,,,,,,,
2007.5428,0.00283,,,,,,,,
2007.6429,0.00285,,,,,,,,
2007.7429,0.00293,,,,,,,,
2007.8429,0.00295,,,,,,,,
2007.9429,0.00298,,,,,,,,
2008.0428,0.00304,,,,,,,,
2008.1429,0.00307,,,,,,,,
2008.2429,0.00311,,,,,,,,
2008.3429,0.00314,,,,,,,,
2008.4429,0.0032,,,,,,,,
2008.5428,0.00322,,,,,,,,
2008.6429,0.00327,,,,,,,,
2008.7429,0.00333,,,,,,,,
2008.8429,0.00339,,,,,,,,
2008.9429,0.00342,,,,,,,,
2009.0428,0.00346,,,,,,,,
2009.1429,0.00349,,,,,,,,
2009.2429,0.00352,,,,,,,,
2009.3429,0.00356,,,,,,,,
2009.4429,0.00362,,,,,,,,
2009.5428,0.00369,,,,,,,,
2009.6429,0.00372,,,,,,,,
2009.7429,0.00374,,,,,,,,
2009.8429,0.0038,,,,,,,,
2009.9429,0.00384,,,,,,,,
2010.0428,0.00389,,,,,,,,
2010.1429,0.00391,,,,,,,,
2010.2429,0.00393,,,,,,,,
2010.3429,0.004,,,,,,,,
2010.4429,0.00404,,,,,,,,
2010.5428,0.00409,,,,,,,,
2010.6429,0.00415,,,,,,,,
2010.7429,0.0042,,,,,,,,
2010.8429,0.00422,,,,,,,,
2010.9429,0.00424,,,,,,,,
2011.0428,0.00429,,,,,,,,
2011.1429,0.00433,,,,,,,,
2011.2429,0.00436,,,,,,,,
2011.3429,0.00442,,,,,,,,
2011.4429,0.00447,,,,,,,,
2011.5428,0.00453,,,,,,,,
2011.6429,0.00454,,,,,,,,
2011.7429,0.0046,,,,,,,,
2011.8429,0.00464,,,,,,,,
2011.9429,0.00468,,,,,,,,
2012.0428,0.00471,,,,,,,,
2012.1429,0.00474,,,,,,,,
2012.2429,0.00482,,,,,,,,
2012.3429,0.00484,,,,,,,,
2012.4429,0.00488,,,,,,,,
2012.5428,0.00495,,,,,,,,
2012.6429,0.00499,,,,,,,,
2012.7429,0.00504,,,,,,,,
2012.8429,0.00505,,,,,,,,
2012.9429,0.00509,,,,,,,,
2013.0428,0.00514,,,,,,,,
2013.1429,0.00519,,,,,,,,
2013.2429,0.00523,,,,,,,,
2013.3429,0.00528,,,,,,,,
2013.4429,0.00533,,,,,,,,
2013.5428,0.00533,,,,,,,,
2013.6429,0.00541,,,,,,,,
2013.7429,0.00544,,,,,,,,
2013.8429,0.00547,,,,,,,,
2013.9429,0.00552,,,,,,,,
2014.0428,0.00555,,,,,,,,
2014.1429,0.00561,,,,,,,,
2014.2429,0.00565,,,,,,,,
2014.3429,0.0057,,,,,,,,
2014.4429,0.00576,,,,,,,,
2014.5428,0.0058,,,,,,,,
2014.6429,0.00581,,,,,,,,
2014.7429,0.00584,,,,,,,,
2014.8429,0.00591,,,,,,,,
2014.9429,0.00595,,,,,,,,
2015.0428,0.00599,,,,,,,,
2015.1429,0.00603,,,,,,,,
2015.2429,0.00608,,,,,,,,
2015.3429,0.00613,,,,,,,,
2015.4429,0.00617,,,,,,,,
2015.5428,0.00622,,,,,,,,
2015.6429,0.00625,,,,,,,,
2015.7429,0.00628,,,,,,,,
2015.8429,0.00631,,,,,,,,
2015.9429,0.00636,,,,,,,,
2016.0428,0.00642,,,,,,,,
2016.1429,0.00646,,,,,,,,
2016.2429,0.0065,,,,,,,,
2016.3429,0.00656,,,,,,,,
2016.4429,0.00659,,,,,,,,
2016.5428,0.00661,,,,,,,,
2016.6429,0.00665,,,,,,,,
2016.7429,0.00672,,,,,,,,
2016.8429,0.00675,,,,,,,,
2016.9429,0.00679,,,,,,,,
2017.0428,0.00683,,,,,,,,
2017.1429,0.00687,,,,,,,,
2017.2429,0.00692,,,,,,,,
2017.3429,0.00694,,,,,,,,
2017.4429,0.00702,,,,,,,,
2017.5428,0.00705,,,,,,,,
2017.6429,0.00707,,,,,,,,
2017.7429,0.00712,,,,,,,,
2017.8429,0.00716,,,,,,,,
2017.9429,0.00721,,,,,,,,
2018.0428,0.00728,,,,,,,,
2018.1429,0.00732,,,,,,,,
2018.2429,0.00736,,,,,,,,
2018.3429,0.00738,,,,,,,,
2018.4429,0.00742,,,,,,,,
2018.5428,0.00746,,,,,,,,
2018.6429,0.00753,,,,,,,,
2018.7429,0.00753,,,,,,,,
2018.8429,0.0076,,,,,,,,
2018.9429,0.00764,,,,,,,,
2019.0428,0.00768,,,,,,,,
2019.1429,0.00773,,,,,,,,
2019.2429,0.00779,,,,,,,,
2019.3429,0.0078,,,,,,,,
2019.4429,0.00783,,,,,,,,
2019.5428,0.00787,,,,,,,,
2019.6429,0.00794,,,,,,,,
2019.7429,0.00796,,,,,,,,
2019.8429,0.00803,,,,,,,,
2019.9429,0.00806,,,,,,,,
2020.0428,0.00812,,,,,,,,
2020.1429,0.00817,,,,,,,,
2020.2429,0.00818,,,,,,,,
2020.3429,0.00823,,,,,,,,
2020.4429,0.00825,,,,,,,,
2020.5428,0.00831,,,,,,,,
2020.6429,0.00833,,,,,,,,
2020.7429,0.00839,,,,,,,,
2020.8429,0.00846,,,,,,,,
2020.9429,0.00848,,,,,,,,
2021.0428,0.00856,,,,,,,,
2021.1429,0.00856,,,,,,,,
2021.2429,0.00863,,,,,,,,
2021.3429,0.00866,,,,,,,,
2021.4429,0.00867,,,,,,,,
2021.5428,0.00873,,,,,,,,
2021.6429,0.00878,,,,,,,,
2021.7429,0.00882,,,,,,,,
2021.8429,0.00887,,,,,,,,
2021.9429,0.00891,,,,,,,,
2022.0428,0.00899,,,,,,,,
2022.1429,0.00898,,,,,,,,
2022.2429,0.00901,,,,,,,,
2022.3429,0.00906,,,,,,,,
2022.4429,0.00912,,,,,,,,
2022.5428,0.00915,,,,,,,,
2022.6429,0.0092,,,,,,,,
2022.7429,0.00924,,,,,,,,
2022.8429,0.00931,,,,,,,,
2022.9429,0.00935,,,,,,,,
2023.0428,0.00937,,,,,,,,
2023.1429,0.00942,,,,,,,,
2023.2429,0.00945,,,,,,,,
2023.3429,0.00947,,,,,,,,
2023.4429,0.00954,,,,,,,,
2023.5428,0.00959,,,,,,,,
