strain,stress,temp,type,title,max_strain,strain_rate
0.00343,389.51426,,,,,
0.0035,389.6702,,,,,
0.00356,389.90402,,,,,
0.00358,390.05993,,,,,
0.00362,390.44969,,,,,
0.00365,390.60558,,,,,
0.0037,391.15125,,,,,
0.00373,391.22921,,,,,
0.00378,391.77488,,,,,
0.00384,391.77488,,,,,
0.00388,392.08668,,,,,
0.00391,392.32051,,,,,
0.00395,392.55437,,,,,
0.00399,393.02209,,,,,
0.00405,393.33389,,,,,
0.00409,393.48983,,,,,
0.00411,393.48983,,,,,
0.00415,393.72365,,,,,
0.00422,394.26932,,,,,
0.00426,393.95752,,,,,
0.00429,394.11343,,,,,
0.00435,394.3473,,,,,
0.0044,394.65912,,,,,
0.00442,394.97088,,,,,
0.00444,395.28271,,,,,
0.00451,396.06225,,,,,
0.00453,395.67244,,,,,
0.0046,395.7504,,,,,
0.00463,396.06225,,,,,
0.00468,396.45196,,,,,
0.00473,396.84176,,,,,
0.00476,397.15352,,,,,
0.00481,397.54332,,,,,
0.00486,397.85512,,,,,
0.00488,397.85512,,,,,
0.00491,398.32282,,,,,
0.00496,398.94644,,,,,
0.00504,399.18027,,,,,
0.00507,398.55669,,,,,
0.00511,398.55669,,,,,
0.00515,398.94644,,,,,
0.00519,399.3362,,,,,
0.00521,399.648,,,,,
0.00527,400.27163,,,,,
0.0053,400.66139,,,,,
0.00535,400.73932,,,,,
0.00539,400.73932,,,,,
0.00544,400.27163,,,,,
0.0055,400.27163,,,,,
0.00553,400.66139,,,,,
0.00557,401.05113,,,,,
0.00561,401.44088,,,,,
0.00564,401.90862,,,,,
0.00568,402.5322,,,,,
0.00573,401.75275,,,,,
0.00578,402.22045,,,,,
0.00582,402.5322,,,,,
0.00587,402.5322,,,,,
0.00589,402.76607,,,,,
0.00596,403.23381,,,,,
0.00599,403.62357,,,,,
0.00605,403.77946,,,,,
0.00607,403.93537,,,,,
0.00612,404.09126,,,,,
0.00616,404.24715,,,,,
0.00619,404.55895,,,,,
0.00624,404.94876,,,,,
0.00629,405.18262,,,,,
0.00635,405.49438,,,,,
0.00638,405.65032,,,,,
0.00642,405.26051,,,,,
0.00645,405.33851,,,,,
0.00649,405.80621,,,,,
0.00654,406.04007,,,,,
0.00659,406.74164,,,,,
0.00663,406.74164,,,,,
0.00668,406.81957,,,,,
0.0067,406.5857,,,,,
0.00676,406.74164,,,,,
0.00681,406.97546,,,,,
0.00685,407.20933,,,,,
0.00688,406.97546,,,,,
0.00692,407.44315,,,,,
0.00695,407.98884,,,,,
0.00701,408.30065,,,,,
0.00706,408.53452,,,,,
0.00711,408.06682,,,,,
0.00715,407.91093,,,,,
0.00718,408.84632,,,,,
0.0072,408.84632,,,,,
0.00726,409.62588,,,,,
0.00728,409.8597,,,,,
0.00735,409.31405,,,,,
0.00736,409.46994,,,,,
0.00744,409.78177,,,,,
0.00745,410.40533,,,,,
0.00751,410.6392,,,,,
0.00756,410.79513,,,,,
0.00761,411.26282,,,,,
0.00765,410.71715,,,,,
0.00765,410.71715,,,,,
0.00772,410.95102,,,,,
0.00776,411.18489,,,,,
0.00781,411.18489,,,,,
0.00786,411.73056,,,,,
0.00789,411.73056,,,,,
0.00796,411.80852,,,,,
0.00797,411.96438,,,,,
0.00801,412.27621,,,,,
0.00808,412.74395,,,,,
0.00811,412.82188,,,,,
0.00816,412.97777,,,,,
0.00816,412.43208,,,,,
0.00825,412.35414,,,,,
0.00828,412.74395,,,,,
0.00833,413.13366,,,,,
0.00836,413.83522,,,,,
0.00841,414.38089,,,,,
0.00845,414.45887,,,,,
0.00847,414.225,,,,,
0.00853,414.225,,,,,
0.00857,414.30296,,,,,
0.00863,414.53683,,,,,
0.00866,414.53683,,,,,
0.0087,415.16045,,,,,
0.00876,414.69272,,,,,
0.00876,414.38089,,,,,
0.00881,414.92658,,,,,
0.00886,415.47226,,,,,
0.0089,415.78401,,,,,
0.00894,415.70608,,,,,
0.00898,415.78401,,,,,
0.00905,415.78401,,,,,
0.00908,415.93995,,,,,
0.00912,416.17382,,,,,
0.00917,416.64151,,,,,
0.00922,416.87538,,,,,
0.00924,416.64151,,,,,
0.00927,416.17382,,,,,
0.00931,416.40764,,,,,
0.00937,416.56353,,,,,
0.0094,417.49896,,,,,
0.00946,417.49896,,,,,
0.00951,417.88876,,,,,
0.00955,417.57694,,,,,
0.00959,417.26509,,,,,
0.00963,417.65489,,,,,
0.00967,417.81076,,,,,
0.0097,418.27848,,,,,
0.00975,418.82415,,,,,
0.00979,418.59032,,,,,
0.00984,418.51234,,,,,
0.00989,418.82415,,,,,
0.00993,418.74621,,,,,
0.00997,419.05802,,,,,
0.00999,419.36982,,,,,
0.01006,419.68164,,,,,
0.01007,419.36982,,,,,
0.01013,419.44782,,,,,
0.01019,419.68164,,,,,
0.01023,419.91551,,,,,
0.01025,419.9934,,,,,
0.0103,420.0714,,,,,
0.01035,419.75958,,,,,
0.01037,419.91551,,,,,
0.01041,420.14938,,,,,
0.01046,420.22727,,,,,
0.0105,420.77296,,,,,
0.01055,420.77296,,,,,
0.01059,421.00683,,,,,
0.01066,421.55246,,,,,
0.0107,421.39657,,,,,
0.01074,421.31863,,,,,
0.01078,421.31863,,,,,
0.01081,421.39657,,,,,
0.01086,421.55246,,,,,
0.01088,421.63046,,,,,
0.01094,421.63046,,,,,
0.01098,421.55246,,,,,
0.01102,421.94221,,,,,
0.01108,422.56584,,,,,
0.0111,422.48788,,,,,
0.01115,422.56584,,,,,
0.01118,422.72175,,,,,
0.01121,422.72175,,,,,
0.01128,422.72175,,,,,
0.01132,422.95558,,,,,
0.01137,423.03358,,,,,
0.0114,422.79971,,,,,
0.01145,423.11151,,,,,
0.01149,423.03358,,,,,
0.01152,423.34538,,,,,
0.01157,423.42329,,,,,
0.01162,423.42329,,,,,
0.01165,423.65716,,,,,
0.01168,423.73514,,,,,
0.01173,423.96896,,,,,
0.01178,424.1249,,,,,
0.01184,424.04694,,,,,
0.01189,424.04694,,,,,
0.01191,423.96896,,,,,
0.01196,424.4367,,,,,
0.01198,424.67052,,,,,
0.01203,424.7485,,,,,
0.01207,424.90439,,,,,
0.01212,425.06033,,,,,
0.01216,425.13826,,,,,
0.0122,425.13826,,,,,
0.01225,425.37208,,,,,
0.01229,425.2942,,,,,
0.01232,425.2942,,,,,
0.01237,425.45009,,,,,
0.0124,425.60595,,,,,
0.01246,425.68391,,,,,
0.01247,425.52802,,,,,
0.01254,425.76189,,,,,
0.01259,425.76189,,,,,
0.01265,425.99576,,,,,
0.01266,425.91778,,,,,
0.01271,425.99576,,,,,
0.01275,426.07369,,,,,
0.01279,426.15165,,,,,
0.01282,426.22958,,,,,
0.01289,426.54138,,,,,
0.01293,426.30756,,,,,
0.01298,426.69727,,,,,
0.013,426.69727,,,,,
0.01305,426.54138,,,,,
0.0131,426.61934,,,,,
0.01313,426.85321,,,,,
0.01318,427.00914,,,,,
0.01321,427.47683,,,,,
0.01327,427.3209,,,,,
0.01329,427.55477,,,,,
0.01334,427.39883,,,,,
0.0134,427.3209,,,,,
0.01344,427.55477,,,,,
0.01347,427.94453,,,,,
0.01351,428.33428,,,,,
0.01356,428.10039,,,,,
0.0136,427.94453,,,,,
0.01364,427.78864,,,,,
0.01369,427.39883,,,,,
0.01371,427.6327,,,,,
0.01375,427.7107,,,,,
0.01382,428.17839,,,,,
0.01384,428.0225,,,,,
0.01389,428.10039,,,,,
0.01394,428.33428,,,,,
0.01395,428.4902,,,,,
0.01401,428.25633,,,,,
0.01408,428.72407,,,,,
0.01411,428.4902,,,,,
0.01416,428.72407,,,,,
0.01422,428.56815,,,,,
0.01425,428.33428,,,,,
0.01428,428.10039,,,,,
0.0143,428.25633,,,,,
0.01436,429.03584,,,,,
0.0144,429.03584,,,,,
0.01443,429.11378,,,,,
0.01448,429.89332,,,,,
0.01454,429.73745,,,,,
0.01457,429.19176,,,,,
0.01462,428.95789,,,,,
0.01466,429.03584,,,,,
0.01473,429.11378,,,,,
0.01475,429.34765,,,,,
0.01477,429.50358,,,,,
0.0148,427.47683,,,,,
0.01482,422.56584,,,,,
0.01476,416.95333,,,,,
0.01475,411.49669,,,,,
0.01472,405.57234,,,,,
0.01468,399.3362,,,,,
0.01465,392.8662,,,,,
0.0146,387.01982,,,,,
0.01458,381.09549,,,,,
0.01453,374.70344,,,,,
0.01449,368.54524,,,,,
0.01446,362.30908,,,,,
0.01442,356.46268,,,,,
0.01442,350.53835,,,,,
0.01435,344.30219,,,,,
0.01432,338.14399,,,,,
0.01429,331.75195,,,,,
0.01423,325.59377,,,,,
0.0142,319.43557,,,,,
0.01415,313.3553,,,,,
0.01413,307.27508,,,,,
0.01408,301.58459,,,,,
0.01405,296.05001,,,,,
0.01402,289.58001,,,,,
0.01398,283.42179,,,,,
0.01396,277.41952,,,,,
0.01389,271.41723,,,,,
0.01384,265.57086,,,,,
0.01382,259.49059,,,,,
0.01376,253.8001,,,,,
0.01374,247.79781,,,,,
0.01373,242.26322,,,,,
0.01368,236.18299,,,,,
0.01363,230.41455,,,,,
0.0136,224.87997,,,,,
0.01355,219.57925,,,,,
0.01353,214.43443,,,,,
0.01349,208.58805,,,,,
0.01344,203.52117,,,,,
0.0134,197.36298,,,,,
0.01336,191.75045,,,,,
0.01334,186.83948,,,,,
0.01332,181.46082,,,,,
0.01327,176.31598,,,,,
0.01322,170.4696,,,,,
0.01318,164.46729,,,,,
0.01313,159.47838,,,,,
0.01311,154.25561,,,,,
0.01305,149.4226,,,,,
0.01305,144.43368,,,,,
0.01301,138.74319,,,,,
0.01296,133.28656,,,,,
0.01291,127.90789,,,,,
0.01287,122.68511,,,,,
0.01285,117.69619,,,,,
0.01279,112.62932,,,,,
0.01277,107.3286,,,,,
0.01271,102.33969,,,,,
0.01267,97.58462,,,,,
0.01265,93.14136,,,,,
0.0126,88.0745,,,,,
0.01258,82.92968,,,,,
0.01254,78.48642,,,,,
0.01249,73.80931,,,,,
0.01245,68.43063,,,,,
0.0124,63.83147,,,,,
0.01238,59.46617,,,,,
0.01234,54.7111,,,,,
0.01229,50.42376,,,,,
0.01226,46.21436,,,,,
0.01223,41.927,,,,,
0.01216,36.86013,,,,,
0.01214,32.33893,,,,,
0.0121,27.89567,,,,,
0.01206,23.84218,,,,,
0.01203,19.78868,,,,,
0.01197,15.34543,,,,,
0.01196,12.1494,,,,,
0.01192,8.48566,,,,,
0.01189,4.66602,,,,,
0.01185,0.76843,,,,,
0.01182,-3.44097,,,,,
0.01177,-7.57242,,,,,
0.01173,-11.39206,,,,,
0.01169,-15.99122,,,,,
0.01167,-20.74628,,,,,
0.0116,-24.87772,,,,,
0.01155,-28.77532,,,,,
0.01151,-32.67291,,,,,
0.01147,-35.79098,,,,,
0.01145,-39.92243,,,,,
0.0114,-43.82002,,,,,
0.01136,-47.56171,,,,,
0.01132,-50.75773,,,,,
0.0113,-54.81123,,,,,
0.01123,-58.55292,,,,,
0.0112,-61.51509,,,,,
0.01117,-64.78906,,,,,
0.0111,-68.141,,,,,
0.01108,-71.96064,,,,,
0.01105,-75.46847,,,,,
0.011,-78.89835,,,,,
0.01094,-81.70462,,,,,
0.01094,-85.1345,,,,,
0.01088,-87.86281,,,,,
0.01084,-90.90294,,,,,
0.01081,-94.17692,,,,,
0.01075,-97.76269,,,,,
0.01071,-100.88078,,,,,
0.01068,-103.92089,,,,,
0.01064,-106.88307,,,,,
0.01059,-109.84523,,,,,
0.01056,-112.6515,,,,,
0.0105,-115.45776,,,,,
0.01046,-118.26403,,,,,
0.01044,-120.83643,,,,,
0.01039,-124.42223,,,,,
0.01035,-127.54029,,,,,
0.01029,-130.26862,,,,,
0.01025,-132.99692,,,,,
0.01021,-135.49139,,,,,
0.01018,-137.82995,,,,,
0.01014,-140.4803,,,,,
0.01013,-142.89681,,,,,
0.01006,-145.31333,,,,,
0.01002,-147.72983,,,,,
0.00997,-150.692,,,,,
0.00995,-153.26441,,,,,
0.0099,-155.60297,,,,,
0.00984,-157.94152,,,,,
0.00981,-160.12416,,,,,
0.00976,-162.30683,,,,,
0.00974,-164.72332,,,,,
0.00968,-167.13983,,,,,
0.00964,-169.24454,,,,,
0.0096,-171.73899,,,,,
0.00957,-173.92165,,,,,
0.00953,-176.18226,,,,,
0.00948,-178.13104,,,,,
0.00944,-180.15779,,,,,
0.0094,-182.5743,,,,,
0.00933,-184.52309,,,,,
0.00931,-186.31597,,,,,
0.00927,-188.7325,,,,,
0.00924,-190.6813,,,,,
0.00921,-192.94188,,,,,
0.00915,-194.96865,,,,,
0.00911,-196.83949,,,,,
0.00907,-198.47647,,,,,
0.00902,-200.65913,,,,,
0.00899,-202.45203,,,,,
0.00896,-204.24491,,,,,
0.0089,-205.80396,,,,,
0.00886,-207.59685,,,,,
0.00883,-209.62357,,,,,
0.00878,-211.33851,,,,,
0.00873,-213.13144,,,,,
0.00869,-214.6125,,,,,
0.00866,-216.17154,,,,,
0.00862,-217.88648,,,,,
0.00856,-219.52347,,,,,
0.00853,-221.39432,,,,,
0.00851,-222.87541,,,,,
0.00845,-224.27854,,,,,
0.00839,-225.91553,,,,,
0.00838,-227.31867,,,,,
0.00833,-228.79974,,,,,
0.00828,-230.04697,,,,,
0.00823,-232.15166,,,,,
0.0082,-233.94456,,,,,
0.00815,-235.3477,,,,,
0.0081,-236.90674,,,,,
0.00807,-238.07601,,,,,
0.00806,-239.71298,,,,,
0.00799,-241.11615,,,,,
0.00794,-242.51927,,,,,
0.00791,-243.92239,,,,,
0.00787,-245.16964,,,,,
0.00782,-246.65072,,,,,
0.00778,-247.81999,,,,,
0.00774,-249.06723,,,,,
0.00771,-250.47035,,,,,
0.00768,-251.56169,,,,,
0.00762,-252.73096,,,,,
0.00757,-253.82226,,,,,
0.00756,-255.61516,,,,,
0.00749,-256.78446,,,,,
0.00745,-258.10963,,,,,
0.00743,-259.27892,,,,,
0.00738,-260.52613,,,,,
0.00734,-261.53952,,,,,
0.00727,-262.70879,,,,,
0.00727,-264.11194,,,,,
0.00721,-265.04737,,,,,
0.00716,-266.21662,,,,,
0.00711,-267.54183,,,,,
0.00709,-268.47724,,,,,
0.00702,-269.95834,,,,,
0.00698,-271.04963,,,,,
0.00695,-271.90711,,,,,
0.00691,-273.15434,,,,,
0.00689,-274.47953,,,,,
0.00681,-275.57085,,,,,
0.0068,-276.35036,,,,,
0.00676,-277.20783,,,,,
0.0067,-278.68894,,,,,
0.00667,-279.62434,,,,,
0.0066,-280.79364,,,,,
0.00658,-281.72905,,,,,
0.00653,-282.66445,,,,,
0.00649,-283.67784,,,,,
0.00645,-284.3794,,,,,
0.00641,-285.23687,,,,,
0.00639,-286.1723,,,,,
0.00633,-287.41953,,,,,
0.00629,-288.19903,,,,,
0.00623,-288.97857,,,,,
0.00619,-289.83602,,,,,
0.00614,-290.84943,,,,,
0.00611,-291.86281,,,,,
0.00608,-292.79822,,,,,
0.00602,-293.42182,,,,,
0.00599,-294.35725,,,,,
0.00594,-295.52653,,,,,
0.0059,-296.46193,,,,,
0.00586,-297.47532,,,,,
0.00582,-298.33279,,,,,
0.00577,-299.03435,,,,,
0.00573,-300.04774,,,,,
0.00567,-300.98314,,,,,
0.00564,-301.68473,,,,,
0.00561,-302.46422,,,,,
0.00557,-303.24374,,,,,
0.00552,-304.10121,,,,,
0.00549,-304.95869,,,,,
0.00544,-305.73822,,,,,
0.00538,-306.67363,,,,,
0.00537,-307.21928,,,,,
0.00533,-307.92086,,,,,
0.0053,-308.70038,,,,,
0.00523,-309.4799,,,,,
0.0052,-310.10352,,,,,
0.00516,-310.64919,,,,,
0.0051,-311.27278,,,,,
0.00506,-311.97436,,,,,
0.00502,-312.83183,,,,,
0.00499,-313.53339,,,,,
0.00493,-314.31293,,,,,
0.00491,-314.62471,,,,,
0.00486,-315.71603,,,,,
0.00481,-316.18375,,,,,
0.00478,-317.19713,,,,,
0.00471,-317.82076,,,,,
0.00468,-318.60028,,,,,
0.00464,-319.14592,,,,,
0.0046,-319.61364,,,,,
0.00457,-320.23724,,,,,
0.00453,-321.09472,,,,,
0.00448,-322.26401,,,,,
0.00444,-322.80966,,,,,
0.00439,-323.51125,,,,,
0.00434,-324.21278,,,,,
0.00433,-324.52461,,,,,
0.00426,-325.14821,,,,,
0.00424,-325.77182,,,,,
0.00418,-326.55136,,,,,
0.00412,-327.09703,,,,,
0.00407,-327.6427,,,,,
0.00406,-328.03243,,,,,
0.004,-328.81197,,,,,
0.00398,-329.20171,,,,,
0.00393,-329.82531,,,,,
0.00389,-330.29303,,,,,
0.00384,-330.60485,,,,,
0.00379,-330.91663,,,,,
0.00378,-331.69617,,,,,
0.00373,-332.39773,,,,,
0.00368,-333.4111,,,,,
0.00362,-334.03472,,,,,
0.0036,-334.4245,,,,,
0.00356,-334.73628,,,,,
0.00351,-335.204,,,,,
0.00347,-335.98354,,,,,
0.00344,-336.52919,,,,,
0.0034,-336.9969,,,,,
0.00332,-337.93233,,,,,
0.00329,-338.71185,,,,,
0.00325,-339.10161,,,,,
0.00319,-339.17954,,,,,
0.00318,-339.33547,,,,,
0.00312,-340.11497,,,,,
0.0031,-340.81653,,,,,
0.00303,-342.06378,,,,,
0.00298,-342.29763,,,,,
0.00296,-342.68739,,,,,
0.00293,-342.8433,,,,,
0.00289,-343.31099,,,,,
0.00282,-343.70075,,,,,
0.0028,-344.32438,,,,,
0.00273,-344.87005,,,,,
0.0027,-344.87005,,,,,
0.00267,-345.57161,,,,,
0.00263,-346.11728,,,,,
0.00257,-346.58497,,,,,
0.00252,-347.05269,,,,,
0.00249,-347.28653,,,,,
0.00245,-347.75427,,,,,
0.00241,-348.37785,,,,,
0.00238,-348.76763,,,,,
0.00233,-349.3133,,,,,
0.00229,-349.62511,,,,,
0.00223,-349.93688,,,,,
0.00217,-350.01486,,,,,
0.00215,-350.48258,,,,,
0.00212,-351.65183,,,,,
0.00207,-352.50933,,,,,
0.00201,-352.89909,,,,,
0.002,-352.7432,,,,,
0.00194,-353.52269,,,,,
0.0019,-353.6786,,,,,
0.00185,-353.99038,,,,,
0.00183,-354.45812,,,,,
0.00177,-354.84785,,,,,
0.00174,-355.39355,,,,,
0.0017,-355.62739,,,,,
0.00163,-356.09511,,,,,
0.00159,-356.40691,,,,,
0.00156,-356.79667,,,,,
0.00153,-357.34232,,,,,
0.00148,-357.49823,,,,,
0.00143,-358.12186,,,,,
0.00139,-357.88801,,,,,
0.00136,-358.0439,,,,,
0.0013,-358.74548,,,,,
0.00128,-359.52498,,,,,
0.00121,-359.91474,,,,,
0.00117,-360.22656,,,,,
0.00112,-360.53836,,,,,
0.00109,-360.69425,,,,,
0.00104,-361.23992,,,,,
0.00101,-361.31788,,,,,
9.73E-04,-361.86355,,,,,
9.11E-04,-362.25329,,,,,
8.83E-04,-362.56511,,,,,
8.42E-04,-362.95485,,,,,
8.01E-04,-363.18874,,,,,
7.59E-04,-363.96823,,,,,
7.25E-04,-364.2021,,,,,
6.77E-04,-364.66979,,,,,
6.22E-04,-365.05958,,,,,
5.94E-04,-365.05958,,,,,
5.53E-04,-365.2934,,,,,
4.98E-04,-365.68318,,,,,
4.70E-04,-366.15087,,,,,
4.22E-04,-366.07294,,,,,
3.87E-04,-366.54065,,,,,
3.46E-04,-366.77452,,,,,
2.84E-04,-367.08632,,,,,
2.50E-04,-367.70993,,,,,
1.95E-04,-368.17767,,,,,
1.67E-04,-368.02171,,,,,
1.19E-04,-368.33358,,,,,
7.06E-05,-368.87918,,,,,
2.93E-05,-368.72327,,,,,
-5.18E-06,-369.03514,,,,,
-6.03E-05,-369.73665,,,,,
-8.09E-05,-370.20439,,,,,
-1.22E-04,-370.20439,,,,,
-1.77E-04,-370.59413,,,,,
-2.05E-04,-370.75006,,,,,
-2.53E-04,-371.29571,,,,,
-3.08E-04,-371.4516,,,,,
-3.50E-04,-371.37364,,,,,
-3.91E-04,-371.99727,,,,,
-4.25E-04,-372.54294,,,,,
-4.60E-04,-373.01063,,,,,
-5.29E-04,-373.24453,,,,,
-5.42E-04,-373.08859,,,,,
-5.97E-04,-373.63426,,,,,
-6.46E-04,-373.7902,,,,,
-6.94E-04,-374.33582,,,,,
-7.08E-04,-374.41378,,,,,
-7.90E-04,-374.88151,,,,,
-7.97E-04,-374.64765,,,,,
-8.32E-04,-374.88151,,,,,
-8.87E-04,-375.34921,,,,,
-9.28E-04,-375.50514,,,,,
-9.69E-04,-375.73901,,,,,
-0.00102,-376.05077,,,,,
-0.00105,-376.2067,,,,,
-0.00111,-376.28459,,,,,
-0.00115,-376.75237,,,,,
-0.00121,-376.90826,,,,,
-0.00122,-376.9862,,,,,
-0.00129,-377.14209,,,,,
-0.00131,-377.22007,,,,,
-0.00135,-378.31138,,,,,
-0.00141,-378.31138,,,,,
-0.00143,-378.38934,,,,,
-0.00149,-378.70114,,,,,
-0.00153,-379.01295,,,,,
-0.00157,-379.48064,,,,,
-0.00162,-379.55859,,,,,
-0.00165,-379.79246,,,,,
-0.0017,-380.02633,,,,,
-0.00174,-380.33813,,,,,
-0.00178,-380.57196,,,,,
-0.00182,-380.64996,,,,,
-0.00186,-380.72789,,,,,
-0.0019,-380.72789,,,,,
-0.00195,-381.42941,,,,,
-0.00201,-381.66332,,,,,
-0.00202,-381.74128,,,,,
-0.0021,-382.20897,,,,,
-0.00212,-382.13101,,,,,
-0.00215,-382.20897,,,,,
-0.00221,-382.13101,,,,,
-0.00225,-382.05308,,,,,
-0.00229,-382.59875,,,,,
-0.00231,-383.14435,,,,,
-0.00239,-383.14435,,,,,
-0.00242,-383.53416,,,,,
-0.00247,-384.3137,,,,,
-0.00248,-384.15776,,,,,
-0.00254,-384.00189,,,,,
-0.00262,-384.15776,,,,,
-0.00262,-384.23572,,,,,
-0.00267,-384.54752,,,,,
-0.00271,-384.93728,,,,,
-0.00276,-385.32708,,,,,
-0.00279,-385.63884,,,,,
-0.00284,-385.63884,,,,,
-0.0029,-385.87271,,,,,
-0.00294,-386.10653,,,,,
-0.00296,-386.3404,,,,,
-0.003,-386.41833,,,,,
-0.00307,-386.57427,,,,,
-0.0031,-386.57427,,,,,
-0.00315,-387.04201,,,,,
-0.00318,-387.27583,,,,,
-0.00324,-387.35378,,,,,
-0.00327,-387.27583,,,,,
-0.0033,-387.5097,,,,,
-0.00334,-387.58765,,,,,
-0.00338,-387.74357,,,,,
-0.00345,-387.89946,,,,,
-0.00347,-388.13328,,,,,
-0.00354,-388.28926,,,,,
-0.00357,-388.52308,,,,,
-0.0036,-388.75695,,,,,
-0.00364,-388.99077,,,,,
-0.00369,-389.06871,,,,,
-0.00375,-388.99077,,,,,
-0.00378,-389.45851,,,,,
-0.00383,-389.6144,,,,,
-0.00385,-389.6144,,,,,
-0.0039,-389.6144,,,,,
-0.00393,-389.45851,,,,,
-0.00399,-390.23803,,,,,
-0.00403,-390.86163,,,,,
-0.00406,-390.86163,,,,,
-0.00412,-390.62776,,,,,
-0.00414,-390.08209,,,,,
-0.00419,-390.62776,,,,,
-0.00423,-391.17346,,,,,
-0.00427,-391.64115,,,,,
-0.00432,-391.64115,,,,,
-0.00436,-391.95295,,,,,
-0.00441,-392.10884,,,,,
-0.00445,-391.95295,,,,,
-0.0045,-391.95295,,,,,
-0.00452,-391.87502,,,,,
-0.00456,-392.03091,,,,,
-0.00463,-392.18682,,,,,
-0.00467,-392.34271,,,,,
-0.00472,-392.65451,,,,,
-0.00474,-392.4986,,,,,
-0.00478,-392.73247,,,,,
-0.00484,-392.8104,,,,,
-0.00488,-393.1222,,,,,
-0.00493,-393.35607,,,,,
-0.00497,-393.27814,,,,,
-0.005,-393.51196,,,,,
-0.00503,-393.43408,,,,,
-0.00509,-393.97966,,,,,
-0.00512,-393.6679,,,,,
-0.00518,-394.36946,,,,,
-0.00524,-394.13564,,,,,
-0.00527,-394.05766,,,,,
-0.0053,-394.44739,,,,,
-0.00536,-394.75922,,,,,
-0.00537,-394.91513,,,,,
-0.00545,-395.46078,,,,,
-0.00546,-394.91513,,,,,
-0.00551,-394.75922,,,,,
-0.00554,-395.38284,,,,,
-0.00559,-395.46078,,,,,
-0.00564,-395.46078,,,,,
-0.00566,-395.149,,,,,
-0.00571,-395.22691,,,,,
-0.00576,-395.92847,,,,,
-0.00582,-396.08441,,,,,
-0.00588,-396.08441,,,,,
-0.00589,-396.00645,,,,,
-0.00593,-396.00645,,,,,
-0.00598,-395.85058,,,,,
-0.00602,-396.00645,,,,,
-0.00604,-395.85058,,,,,
-0.00613,-396.24027,,,,,
-0.00616,-396.63008,,,,,
-0.0062,-397.01983,,,,,
-0.00623,-396.94186,,,,,
-0.00627,-397.01983,,,,,
-0.00633,-397.09777,,,,,
-0.00638,-397.09777,,,,,
-0.00641,-397.33164,,,,,
-0.00646,-397.64342,,,,,
-0.00648,-397.33164,,,,,
-0.00653,-397.25366,,,,,
-0.00655,-397.01983,,,,,
-0.00662,-397.79933,,,,,
-0.00665,-398.34502,,,,,
-0.00669,-398.34502,,,,,
-0.00676,-398.18909,,,,,
-0.00677,-397.95522,,,,,
-0.00683,-398.26707,,,,,
-0.00686,-398.11115,,,,,
-0.00691,-398.11115,,,,,
-0.00697,-398.50089,,,,,
-0.007,-398.18909,,,,,
-0.00703,-398.18909,,,,,
-0.00706,-398.34502,,,,,
-0.00713,-398.65678,,,,,
-0.00717,-398.89065,,,,,
-0.0072,-398.73478,,,,,
-0.00726,-398.50089,,,,,
-0.0073,-399.12452,,,,,
-0.00734,-398.89065,,,,,
-0.00737,-399.04658,,,,,
-0.0074,-399.43634,,,,,
-0.00748,-399.35834,,,,,
-0.0075,-399.74814,,,,,
-0.00754,-399.67016,,,,,
-0.00761,-399.74814,,,,,
-0.00765,-399.59221,,,,,
-0.00767,-399.59221,,,,,
-0.0077,-399.43634,,,,,
-0.00775,-400.05995,,,,,
-0.00781,-400.52766,,,,,
-0.00784,-400.37173,,,,,
-0.0079,-400.29381,,,,,
-0.00795,-400.1379,,,,,
-0.00797,-399.98201,,,,,
-0.00801,-400.29381,,,,,
-0.00804,-400.1379,,,,,
-0.0081,-400.29381,,,,,
-0.00815,-399.98201,,,,,
-0.00817,-400.68353,,,,,
-0.00822,-400.9174,,,,,
-0.00827,-400.76153,,,,,
-0.0083,-400.68353,,,,,
-0.00836,-400.4497,,,,,
-0.00838,-400.52766,,,,,
-0.00846,-401.15126,,,,,
-0.00849,-400.83946,,,,,
-0.00851,-400.9174,,,,,
-0.00858,-400.9174,,,,,
-0.0086,-401.07329,,,,,
-0.00865,-401.07329,,,,,
-0.0087,-401.30715,,,,,
-0.00874,-401.54102,,,,,
-0.00879,-401.30715,,,,,
-0.00881,-401.61896,,,,,
-0.00884,-401.61896,,,,,
-0.00891,-402.00876,,,,,
-0.00897,-401.85283,,,,,
-0.009,-401.77489,,,,,
-0.00905,-401.77489,,,,,
-0.00909,-401.46309,,,,,
-0.0091,-401.85283,,,,,
-0.00914,-402.16465,,,,,
-0.00919,-402.16465,,,,,
-0.00924,-402.00876,,,,,
-0.00928,-401.93078,,,,,
-0.00934,-401.93078,,,,,
-0.00938,-402.16465,,,,,
-0.00943,-402.00876,,,,,
-0.00945,-402.16465,,,,,
-0.0095,-402.39852,,,,,
-0.00956,-402.32054,,,,,
-0.00958,-402.16465,,,,,
-0.00962,-402.16465,,,,,
-0.00966,-402.24258,,,,,
-0.00972,-402.47645,,,,,
-0.00976,-402.55441,,,,,
-0.00979,-402.63234,,,,,
-0.00983,-402.32054,,,,,
-0.00988,-402.63234,,,,,
-0.00993,-402.78823,,,,,
-0.00996,-402.86621,,,,,
-0.01,-403.10003,,,,,
-0.01007,-403.10003,,,,,
-0.01008,-402.86621,,,,,
-0.01015,-403.17801,,,,,
-0.01018,-403.41188,,,,,
-0.01025,-403.41188,,,,,
