strain,stress,temp,type,title,medium,strain_rate,youngs,poissons
0.616794409,272.7584528,,,,,,,
0.616794409,272.7584528,,,,,,,
0.616794409,272.7584528,,,,,,,
0.616794409,272.7584528,,,,,,,
0.616794409,272.5731549,,,,,,,
0.616794409,272.5731549,,,,,,,
0.616794409,272.5731549,,,,,,,
0.616794409,272.5731549,,,,,,,
0.616952195,272.6161666,,,,,,,
0.616952195,272.6161666,,,,,,,
0.616952195,272.6161666,,,,,,,
0.616952195,272.6161666,,,,,,,
0.616952195,272.6161666,,,,,,,
0.616952195,272.4308395,,,,,,,
0.616952195,272.4308395,,,,,,,
0.616952195,272.4308395,,,,,,,
0.616952195,272.4308395,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.473822,,,,,,,
0.617109957,272.2884656,,,,,,,
0.617267693,272.5168044,,,,,,,
0.617267693,272.5168044,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617267693,272.3314189,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617425405,272.3743721,,,,,,,
0.617583091,272.4173253,,,,,,,
0.617583091,272.4173253,,,,,,,
0.617583091,272.2318812,,,,,,,
0.617583091,272.4173253,,,,,,,
0.617583091,272.2318812,,,,,,,
0.617583091,272.2318812,,,,,,,
0.617583091,272.2318812,,,,,,,
0.617583091,272.2318812,,,,,,,
0.617740753,272.2748052,,,,,,,
0.617740753,272.2748052,,,,,,,
0.617740753,272.2748052,,,,,,,
0.617740753,272.2748052,,,,,,,
0.617740753,272.0893319,,,,,,,
0.617740753,272.2748052,,,,,,,
0.617740753,272.0893319,,,,,,,
0.617740753,272.0893319,,,,,,,
0.617740753,272.0893319,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.61789839,272.1322266,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,271.9895896,,,,,,,
0.618056003,272.1751214,,,,,,,
0.618056003,271.9895896,,,,,,,
0.618056003,271.9895896,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.61821359,272.0324551,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.2609108,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.618371152,272.0753206,,,,,,,
0.61852869,272.1181861,,,,,,,
0.61852869,272.1181861,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.61852869,271.9325666,,,,,,,
0.618686203,271.9754029,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.9754029,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618686203,271.7897541,,,,,,,
0.618843691,271.8325611,,,,,,,
0.618843691,271.8325611,,,,,,,
0.618843691,271.8325611,,,,,,,
0.618843691,271.6468831,,,,,,,
0.618843691,271.6468831,,,,,,,
0.618843691,271.6468831,,,,,,,
0.618843691,271.6468831,,,,,,,
0.619001154,271.6896609,,,,,,,
0.619001154,271.6896609,,,,,,,
0.619001154,271.6896609,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619001154,271.5039537,,,,,,,
0.619158593,271.5467022,,,,,,,
0.619158593,271.5467022,,,,,,,
0.619158593,271.5467022,,,,,,,
0.619158593,271.3609658,,,,,,,
0.619158593,271.3609658,,,,,,,
0.619158593,271.3609658,,,,,,,
0.619158593,271.3609658,,,,,,,
0.619158593,271.3609658,,,,,,,
0.619316007,271.4036851,,,,,,,
0.619316007,271.4036851,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619316007,271.2179194,,,,,,,
0.619473396,271.2606095,,,,,,,
0.619473396,271.0748145,,,,,,,
0.619473396,271.2606095,,,,,,,
0.619473396,271.0748145,,,,,,,
0.619473396,271.0748145,,,,,,,
0.619473396,271.0748145,,,,,,,
0.619473396,271.0748145,,,,,,,
0.619473396,271.0748145,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.9316511,,,,,,,
0.61963076,270.745827,,,,,,,
0.61963076,270.745827,,,,,,,
0.61963076,270.745827,,,,,,,
0.619788099,270.7884293,,,,,,,
0.619788099,270.7884293,,,,,,,
0.619788099,270.7884293,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619788099,270.6025759,,,,,,,
0.619945414,270.645149,,,,,,,
0.619945414,270.4592663,,,,,,,
0.619945414,270.4592663,,,,,,,
0.619945414,270.4592663,,,,,,,
0.619945414,270.4592663,,,,,,,
0.619945414,270.4592663,,,,,,,
0.619945414,270.2733837,,,,,,,
0.619945414,270.2733837,,,,,,,
0.619945414,270.2733837,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.1299864,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620102704,270.3158983,,,,,,,
0.620259969,270.3584129,,,,,,,
0.620259969,270.3584129,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620259969,270.1724718,,,,,,,
0.620417209,270.0289868,,,,,,,
0.620417209,270.0289868,,,,,,,
0.620417209,270.0289868,,,,,,,
0.620417209,270.0289868,,,,,,,
0.620417209,269.8430164,,,,,,,
0.620417209,269.8430164,,,,,,,
0.620417209,269.8430164,,,,,,,
0.620417209,269.8430164,,,,,,,
0.620417209,269.8430164,,,,,,,
0.620574425,269.8854433,,,,,,,
0.620574425,269.6994437,,,,,,,
0.620574425,269.6994437,,,,,,,
0.620574425,269.6994437,,,,,,,
0.620574425,269.6994437,,,,,,,
0.620574425,269.6994437,,,,,,,
0.620574425,269.5134441,,,,,,,
0.620574425,269.5134441,,,,,,,
0.620574425,269.5134441,,,,,,,
0.620731616,269.5558125,,,,,,,
0.620731616,269.5558125,,,,,,,
0.620731616,269.5558125,,,,,,,
0.620731616,269.3697836,,,,,,,
0.620731616,269.5558125,,,,,,,
0.620731616,269.3697836,,,,,,,
0.620731616,269.3697836,,,,,,,
0.620731616,269.3697836,,,,,,,
0.620731616,269.3697836,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.2260647,,,,,,,
0.620888782,269.0400066,,,,,,,
0.620888782,269.0400066,,,,,,,
0.620888782,269.0400066,,,,,,,
0.621045924,269.0822873,,,,,,,
0.621045924,269.0822873,,,,,,,
0.621045924,269.0822873,,,,,,,
0.621045924,269.0822873,,,,,,,
0.621045924,268.8962,,,,,,,
0.621045924,268.8962,,,,,,,
0.621045924,268.8962,,,,,,,
0.621045924,268.8962,,,,,,,
0.621045924,268.8962,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.5662183,,,,,,,
0.621203041,268.7523349,,,,,,,
0.621203041,268.5662183,,,,,,,
0.621203041,268.5662183,,,,,,,
0.621360133,268.6084113,,,,,,,
0.621360133,268.6084113,,,,,,,
0.621360133,268.6084113,,,,,,,
0.621360133,268.6084113,,,,,,,
0.621360133,268.4222655,,,,,,,
0.621360133,268.4222655,,,,,,,
0.621360133,268.4222655,,,,,,,
0.621360133,268.4222655,,,,,,,
0.621360133,268.2361197,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.2782542,,,,,,,
0.621517201,268.0920791,,,,,,,
0.621517201,268.0920791,,,,,,,
0.621674244,268.1341844,,,,,,,
0.621674244,268.1341844,,,,,,,
0.621674244,268.1341844,,,,,,,
0.621674244,268.1341844,,,,,,,
0.621674244,267.9479801,,,,,,,
0.621674244,267.9479801,,,,,,,
0.621674244,267.9479801,,,,,,,
0.621674244,267.9479801,,,,,,,
0.621831262,267.9900561,,,,,,,
0.621831262,267.9900561,,,,,,,
0.621831262,267.8038226,,,,,,,
0.621831262,267.8038226,,,,,,,
0.621831262,267.617589,,,,,,,
0.621831262,267.617589,,,,,,,
0.621831262,267.617589,,,,,,,
0.621831262,267.617589,,,,,,,
0.621831262,267.617589,,,,,,,
0.621988255,267.6596066,,,,,,,
0.621988255,267.6596066,,,,,,,
0.621988255,267.6596066,,,,,,,
0.621988255,267.4733438,,,,,,,
0.621988255,267.4733438,,,,,,,
0.621988255,267.4733438,,,,,,,
0.621988255,267.4733438,,,,,,,
0.621988255,267.287081,,,,,,,
0.621988255,267.287081,,,,,,,
0.622145224,267.3290401,,,,,,,
0.622145224,267.1427481,,,,,,,
0.622145224,267.1427481,,,,,,,
0.622145224,267.1427481,,,,,,,
0.622145224,267.1427481,,,,,,,
0.622145224,267.1427481,,,,,,,
0.622145224,266.9564561,,,,,,,
0.622145224,266.9564561,,,,,,,
0.622145224,266.9564561,,,,,,,
0.622145224,266.9564561,,,,,,,
0.622302169,266.9983566,,,,,,,
0.622302169,266.9983566,,,,,,,
0.622302169,266.9983566,,,,,,,
0.622302169,266.9983566,,,,,,,
0.622302169,266.8120354,,,,,,,
0.622302169,266.8120354,,,,,,,
0.622302169,266.8120354,,,,,,,
0.622302169,266.8120354,,,,,,,
0.622302169,266.6257141,,,,,,,
0.622459088,266.8539067,,,,,,,
0.622459088,266.6675562,,,,,,,
0.622459088,266.6675562,,,,,,,
0.622459088,266.6675562,,,,,,,
0.622459088,266.6675562,,,,,,,
0.622459088,266.4812057,,,,,,,
0.622459088,266.4812057,,,,,,,
0.622459088,266.4812057,,,,,,,
0.622459088,266.4812057,,,,,,,
0.622615983,266.5230186,,,,,,,
0.622615983,266.5230186,,,,,,,
0.622615983,266.3366389,,,,,,,
0.622615983,266.3366389,,,,,,,
0.622615983,266.3366389,,,,,,,
0.622615983,266.3366389,,,,,,,
0.622615983,266.3366389,,,,,,,
0.622615983,266.1502592,,,,,,,
0.622615983,266.1502592,,,,,,,
0.622772854,266.1920135,,,,,,,
0.622772854,266.1920135,,,,,,,
0.622772854,266.1920135,,,,,,,
0.622772854,266.0056046,,,,,,,
0.622772854,266.0056046,,,,,,,
0.622772854,266.0056046,,,,,,,
0.622772854,266.0056046,,,,,,,
0.622772854,266.0056046,,,,,,,
0.622772854,266.0056046,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,266.0473297,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.6229297,265.8608915,,,,,,,
0.623086521,265.71612,,,,,,,
0.623086521,265.71612,,,,,,,
0.623086521,265.71612,,,,,,,
0.623086521,265.71612,,,,,,,
0.623086521,265.71612,,,,,,,
0.623086521,265.5296525,,,,,,,
0.623086521,265.5296525,,,,,,,
0.623086521,265.5296525,,,,,,,
0.623086521,265.5296525,,,,,,,
0.623243318,265.5712899,,,,,,,
0.623243318,265.5712899,,,,,,,
0.623243318,265.3847932,,,,,,,
0.623243318,265.3847932,,,,,,,
0.623243318,265.3847932,,,,,,,
0.623243318,265.3847932,,,,,,,
0.623243318,265.3847932,,,,,,,
0.623243318,265.1982965,,,,,,,
0.623243318,265.1982965,,,,,,,
0.62340009,265.2398755,,,,,,,
0.62340009,265.2398755,,,,,,,
0.62340009,265.2398755,,,,,,,
0.62340009,265.0533496,,,,,,,
0.62340009,265.0533496,,,,,,,
0.62340009,265.0533496,,,,,,,
0.62340009,265.0533496,,,,,,,
0.62340009,265.0533496,,,,,,,
0.62340009,265.0533496,,,,,,,
0.623556837,265.0948993,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.9083441,,,,,,,
0.623556837,264.7217889,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.7632801,,,,,,,
0.62371356,264.5766957,,,,,,,
0.62371356,264.5766957,,,,,,,
0.623870259,264.6181577,,,,,,,
0.623870259,264.6181577,,,,,,,
0.623870259,264.6181577,,,,,,,
0.623870259,264.6181577,,,,,,,
0.623870259,264.4315441,,,,,,,
0.623870259,264.4315441,,,,,,,
0.623870259,264.4315441,,,,,,,
0.623870259,264.4315441,,,,,,,
0.624026932,264.4729768,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.2863339,,,,,,,
0.624026932,264.099691,,,,,,,
0.624026932,264.099691,,,,,,,
0.624183582,264.1410653,,,,,,,
0.624183582,264.1410653,,,,,,,
0.624183582,264.1410653,,,,,,,
0.624183582,263.9543932,,,,,,,
0.624183582,263.9543932,,,,,,,
0.624183582,263.9543932,,,,,,,
0.624183582,263.9543932,,,,,,,
0.624183582,263.767721,,,,,,,
0.624183582,263.767721,,,,,,,
0.624340206,263.9957382,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624340206,263.9957382,,,,,,,
0.624340206,263.9957382,,,,,,,
0.624340206,263.8090368,,,,,,,
0.624496807,263.8503526,,,,,,,
0.624496807,263.8503526,,,,,,,
0.624496807,263.8503526,,,,,,,
0.624496807,263.8503526,,,,,,,
0.624496807,263.663622,,,,,,,
0.624496807,263.663622,,,,,,,
0.624496807,263.663622,,,,,,,
0.624496807,263.663622,,,,,,,
0.624496807,263.4768914,,,,,,,
0.624653382,263.7049086,,,,,,,
0.624653382,263.5181487,,,,,,,
0.624653382,263.5181487,,,,,,,
0.624653382,263.5181487,,,,,,,
0.624653382,263.3313889,,,,,,,
0.624653382,263.3313889,,,,,,,
0.624653382,263.3313889,,,,,,,
0.624653382,263.3313889,,,,,,,
0.624653382,263.3313889,,,,,,,
0.624809933,263.3726169,,,,,,,
0.624809933,263.1858278,,,,,,,
0.624809933,263.1858278,,,,,,,
0.624809933,263.1858278,,,,,,,
0.624809933,263.1858278,,,,,,,
0.624809933,263.1858278,,,,,,,
0.624809933,262.9990387,,,,,,,
0.624809933,262.9990387,,,,,,,
0.624809933,262.9990387,,,,,,,
0.62496646,262.85339,,,,,,,
0.62496646,262.85339,,,,,,,
0.62496646,262.85339,,,,,,,
0.62496646,262.85339,,,,,,,
0.62496646,262.85339,,,,,,,
0.62496646,262.6665717,,,,,,,
0.62496646,262.6665717,,,,,,,
0.62496646,262.6665717,,,,,,,
0.62496646,262.6665717,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.7076828,,,,,,,
0.625122962,262.5208352,,,,,,,
0.625122962,262.5208352,,,,,,,
0.625122962,262.5208352,,,,,,,
0.62527944,262.5619171,,,,,,,
0.62527944,262.5619171,,,,,,,
0.62527944,262.5619171,,,,,,,
0.62527944,262.3750403,,,,,,,
0.62527944,262.3750403,,,,,,,
0.62527944,262.3750403,,,,,,,
0.62527944,262.3750403,,,,,,,
0.62527944,262.3750403,,,,,,,
0.62527944,262.1881635,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.2291869,,,,,,,
0.625435893,262.0422808,,,,,,,
0.625435893,262.0422808,,,,,,,
0.625592322,262.083275,,,,,,,
0.625592322,262.083275,,,,,,,
0.625592322,261.8963397,,,,,,,
0.625592322,261.8963397,,,,,,,
0.625592322,261.8963397,,,,,,,
0.625592322,261.8963397,,,,,,,
0.625592322,261.7094044,,,,,,,
0.625592322,261.7094044,,,,,,,
0.625748726,261.7503401,,,,,,,
0.625748726,261.7503401,,,,,,,
0.625748726,261.7503401,,,,,,,
0.625748726,261.7503401,,,,,,,
0.625748726,261.7503401,,,,,,,
0.625748726,261.5633755,,,,,,,
0.625748726,261.5633755,,,,,,,
0.625905106,261.604282,,,,,,,
0.625905106,261.604282,,,,,,,
0.625905106,261.604282,,,,,,,
0.625905106,261.604282,,,,,,,
0.625905106,261.4172882,,,,,,,
0.625905106,261.4172882,,,,,,,
0.625905106,261.4172882,,,,,,,
0.625905106,261.4172882,,,,,,,
0.626061462,261.4581654,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626061462,261.2711424,,,,,,,
0.626217792,261.1249381,,,,,,,
0.626217792,261.1249381,,,,,,,
0.626217792,261.1249381,,,,,,,
0.626217792,261.1249381,,,,,,,
0.626217792,260.9378858,,,,,,,
0.626217792,260.9378858,,,,,,,
0.626217792,260.9378858,,,,,,,
0.626217792,260.9378858,,,,,,,
0.626374099,260.9786753,,,,,,,
0.626374099,260.9786753,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.7915938,,,,,,,
0.626374099,260.6045123,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.6452433,,,,,,,
0.626530381,260.4581326,,,,,,,
0.626686639,260.4988344,,,,,,,
0.626686639,260.4988344,,,,,,,
0.626686639,260.4988344,,,,,,,
0.626686639,260.4988344,,,,,,,
0.626686639,260.4988344,,,,,,,
0.626686639,260.3116944,,,,,,,
0.626686639,260.3116944,,,,,,,
0.626686639,260.3116944,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,260.1651977,,,,,,,
0.626842872,259.9780285,,,,,,,
0.626999081,260.0186425,,,,,,,
0.626999081,260.0186425,,,,,,,
0.626999081,260.0186425,,,,,,,
0.626999081,259.8314441,,,,,,,
0.626999081,259.8314441,,,,,,,
0.626999081,259.8314441,,,,,,,
0.626999081,259.8314441,,,,,,,
0.626999081,259.8314441,,,,,,,
0.626999081,259.8314441,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627155265,259.6848012,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.5380998,,,,,,,
0.627311425,259.3508429,,,,,,,
0.627311425,259.3508429,,,,,,,
0.627311425,259.3508429,,,,,,,
0.627467561,259.39134,,,,,,,
0.627467561,259.39134,,,,,,,
0.627467561,259.39134,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627467561,259.2040538,,,,,,,
0.627623672,259.2445216,,,,,,,
0.627623672,259.0572062,,,,,,,
0.627623672,259.0572062,,,,,,,
0.627623672,259.0572062,,,,,,,
0.627623672,259.0572062,,,,,,,
0.627623672,259.0572062,,,,,,,
0.627623672,258.8698908,,,,,,,
0.627623672,258.8698908,,,,,,,
0.627779759,258.9103002,,,,,,,
0.627779759,258.9103002,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627779759,258.7229555,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.5759618,,,,,,,
0.627935822,258.3885879,,,,,,,
0.62809186,258.4289095,,,,,,,
0.62809186,258.4289095,,,,,,,
0.62809186,258.4289095,,,,,,,
0.62809186,258.2415064,,,,,,,
0.62809186,258.4289095,,,,,,,
0.62809186,258.2415064,,,,,,,
0.62809186,258.2415064,,,,,,,
0.62809186,258.2415064,,,,,,,
0.62809186,258.2415064,,,,,,,
0.628247874,258.2817988,,,,,,,
0.628247874,258.2817988,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,258.0943664,,,,,,,
0.628247874,257.9069341,,,,,,,
0.628403863,257.947168,,,,,,,
0.628403863,257.947168,,,,,,,
0.628403863,257.947168,,,,,,,
0.628403863,257.947168,,,,,,,
0.628403863,257.947168,,,,,,,
0.628403863,257.7597064,,,,,,,
0.628403863,257.7597064,,,,,,,
0.628403863,257.7597064,,,,,,,
0.628403863,257.7597064,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628559828,257.6124202,,,,,,,
0.628715769,257.6525956,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.4650756,,,,,,,
0.628715769,257.2775555,,,,,,,
0.628715769,257.2775555,,,,,,,
0.628871686,257.3176724,,,,,,,
0.628871686,257.3176724,,,,,,,
0.628871686,257.3176724,,,,,,,
0.628871686,257.1301231,,,,,,,
0.628871686,257.1301231,,,,,,,
0.628871686,257.1301231,,,,,,,
0.628871686,257.1301231,,,,,,,
0.628871686,257.1301231,,,,,,,
0.628871686,257.1301231,,,,,,,
0.629027578,257.1702108,,,,,,,
0.629027578,256.9826323,,,,,,,
0.629027578,256.9826323,,,,,,,
0.629027578,256.9826323,,,,,,,
0.629027578,256.9826323,,,,,,,
0.629027578,256.9826323,,,,,,,
0.629027578,256.7950537,,,,,,,
0.629027578,256.7950537,,,,,,,
0.629027578,256.7950537,,,,,,,
0.629183446,256.835083,,,,,,,
0.629183446,256.835083,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.6474751,,,,,,,
0.629183446,256.4598673,,,,,,,
0.62933929,256.4998381,,,,,,,
0.62933929,256.4998381,,,,,,,
0.62933929,256.4998381,,,,,,,
0.62933929,256.6874752,,,,,,,
0.62933929,256.6874752,,,,,,,
0.62933929,256.6874752,,,,,,,
0.62933929,256.6874752,,,,,,,
0.62933929,256.6874752,,,,,,,
0.62933929,256.4998381,,,,,,,
0.629495109,256.5398089,,,,,,,
0.629495109,256.5398089,,,,,,,
0.629495109,256.5398089,,,,,,,
0.629495109,256.5398089,,,,,,,
0.629495109,256.5398089,,,,,,,
0.629495109,256.3521426,,,,,,,
0.629495109,256.3521426,,,,,,,
0.629495109,256.3521426,,,,,,,
0.629495109,256.1644763,,,,,,,
0.629650904,256.2043886,,,,,,,
